Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
22,45953.94,3887.495,3,7,14,3,17,19,8.64,8.0,Standard,1237.97,36.12977420039685,188,No,92.41505377920296,316.93099129411587,Low_spent_Small_value_payments,269.40345492668115
46,9697.29,861.1075000000002,4,3,9,4,10,13,12.95,9.0,Standard,530.96,28.863874091498168,89,Yes,28.77453606166113,98.04354454430022,Low_spent_Small_value_payments,249.29266939403868
41,10234.39,881.8658333333333,4,6,6,4,24,16,0.7000000000000002,4.0,Standard,627.2,27.50004231655642,167,No,26.99631557679216,15.757401876367366,High_spent_Large_value_payments,285.4328658801738
15,59788.89,5053.4075,9,9,20,7,33,25,12.13,10.0,Bad,3547.66,23.804745374571446,76,Yes,188.57871324909755,212.4605695050109,High_spent_Medium_value_payments,354.3014672458917
15,59788.89,5053.4075,9,9,20,7,36,25,18.13,10.0,Bad,3547.66,23.61764033053915,78,Yes,188.57871324909755,98.7105059857268,High_spent_Medium_value_payments,468.05153076517576
25,28823.03,2293.9191666666666,7,6,1,2,9,10,14.22,5.0,Standard,51.26,26.83287451449816,337,No,39.348372445218814,104.1125774416988,High_spent_Small_value_payments,345.93096677974904
28,28338.43,2171.535833333333,6,3,8,1,13,20,17.1,7.0,Standard,135.5,40.14881234402559,196,Yes,12.805281246658785,55.91878608269013,High_spent_Medium_value_payments,398.4295160039844
50,85770.33,7275.5275,5,5,5,3,20,10,5.25,3.0,Good,1280.08,39.06435856777676,184,No,144.42930207423103,481.85961238737855,Low_spent_Medium_value_payments,381.2638355383905
24,17484.02,1491.0016666666668,5,5,33,3,9,18,12.0,11.0,Standard,2483.63,39.136320729103325,208,Yes,43.672944165120846,18.699233509498526,High_spent_Medium_value_payments,336.7279889920473
18,19559.45,1665.9541666666669,5,4,20,4,14,20,13.77,10.0,Standard,1115.06,26.81187530311503,199,Yes,38.28721652807197,109.708694997985,Low_spent_Small_value_payments,308.5995051406097
37,32470.08,2733.84,6,6,19,2,13,14,17.11,11.0,Standard,1456.87,26.47975050261128,177,Yes,51.98769344528149,63.58307456028759,High_spent_Large_value_payments,397.8132319944309
38,32470.08,2733.84,6,6,19,2,13,12,17.11,11.0,Standard,1456.87,25.09658785091637,178,Yes,51.98769344528149,346.01122203745354,Low_spent_Small_value_payments,165.385084517265
23,16653.5,1095.7916666666667,3,2,7,2,11,9,11.5,8.0,Good,574.43,37.40358252967004,166,No,20.634245012512288,30.91359978385008,Low_spent_Medium_value_payments,338.0313218703043
28,49847.55,3884.9625,9,5,18,3,18,18,7.77,12.0,Bad,2173.47,35.28110070385619,202,Yes,71.67569993395902,204.65399306049443,Low_spent_Small_value_payments,402.16655700554657
28,49847.55,3884.9625,9,5,18,3,21,17,2.77,12.0,Bad,2173.47,38.3736993309572,203,Yes,71.67569993395902,358.62310214084664,Low_spent_Small_value_payments,248.19744792519435
36,71282.14,5807.178333333332,2,4,11,1,8,2,9.98,5.0,Good,1440.78,29.03507586664457,330,No,37.788866566967776,115.3117750876974,High_spent_Large_value_payments,667.6171916786682
36,71282.14,5807.178333333332,2,4,11,1,12,4,5.98,5.0,Good,1440.78,34.313510726069616,331,No,37.788866566967776,126.14349143796402,High_spent_Large_value_payments,656.7854753284016
31,12285.14,991.7616666666668,7,4,9,3,5,13,3.47,5.0,Standard,850.79,30.12512838534993,167,No,19.850926695377023,99.05438190863391,Low_spent_Small_value_payments,270.2708580626557
31,12285.14,991.7616666666668,7,4,9,3,5,13,3.47,5.0,Standard,850.79,39.48595334751107,168,No,19.850926695377023,107.66626806181785,Low_spent_Small_value_payments,261.6589719094718
15,54832.83,4564.4025,6,9,24,3,42,13,18.03,10.0,Standard,1805.46,35.17744570698743,208,Yes,121.352400682963,313.3398072522288,High_spent_Small_value_payments,281.7480420648082
15,54832.83,4564.4025,6,9,24,3,42,16,17.03,10.0,Standard,1805.46,34.679137864454106,209,Yes,121.352400682963,297.4757890631565,Low_spent_Medium_value_payments,317.6120602538805
34,129561.96,10827.83,2,3,11,3,23,3,6.65,2.0,Good,0.54,37.32431930177647,337,No,220.58772757615367,118.27934237250663,High_spent_Large_value_payments,983.9159300513396
35,129561.96,10827.83,2,3,11,3,23,6,6.65,2.0,Good,0.54,34.1298360992004,339,No,220.58772757615367,222.6579563280792,High_spent_Large_value_payments,879.5373160957672
31,16608.8,1269.0666666666666,10,6,15,6,24,18,16.64,9.0,Bad,3103.97,27.741125140739825,43,Yes,76.36770220608993,88.3507253175284,Low_spent_Large_value_payments,232.18823914304835
25,20837.54,1704.4616666666668,4,6,4,1,8,2,10.49,2.0,Good,1160.42,27.72945411488606,239,No,16.868165543469207,20.54303644044841,High_spent_Medium_value_payments,383.0349646827491
30,14773.62,1085.135,5,3,23,5,10,13,12.16,11.0,Standard,2367.13,29.939315105274325,137,Yes,42.99065078092292,95.7877796441165,Low_spent_Small_value_payments,259.73506957496056
40,39294.3,3292.525,9,10,30,3,47,20,7.14,11.0,Bad,1292.73,31.993353376567786,140,Yes,60.74439250830152,48.03895091812997,High_spent_Large_value_payments,460.46915657356857
41,39294.3,3292.525,9,10,30,3,47,20,7.14,11.0,Bad,1292.73,41.547879958729744,143,Yes,60.74439250830152,30.241192791307306,High_spent_Large_value_payments,478.2669147003912
21,29949.1,2419.758333333333,3,3,6,7,15,20,9.87,5.0,Standard,1316.19,29.28809721239906,204,Yes,148.9974444432497,74.00876204998984,High_spent_Medium_value_payments,268.9696268400938
21,29949.1,2419.758333333333,3,3,6,7,13,20,9.87,5.0,Standard,1316.19,22.605538774010306,207,Yes,148.9974444432497,185.8784015113701,Low_spent_Medium_value_payments,187.0999873787136
41,13351.83,1256.6525,6,3,13,2,17,15,19.48,2.0,Standard,303.84,33.28013665714422,239,Yes,13.913944014294458,100.85693463568606,Low_spent_Small_value_payments,300.89437135001947
15,18216.63,1319.0525,7,9,18,9,38,15,15.69,11.0,Bad,3254.51,31.768708939819238,411,Yes,105.64760729138594,31.471144594714907,High_spent_Small_value_payments,254.78649811389917
15,18216.63,1319.0525,7,9,18,9,40,15,15.69,11.0,Bad,3254.51,34.723868428639456,50,Yes,105.64760729138594,43.518121283608416,High_spent_Medium_value_payments,232.7395214250056
25,9978.995,930.5829166666668,8,7,33,9,37,27,24.12,9.0,Bad,2749.73,31.783306653336247,31,Yes,65.14209980758726,107.9319594614965,Low_spent_Small_value_payments,209.9842323975829
25,9978.995,930.5829166666668,8,7,33,9,42,23,24.12,9.0,Bad,2749.73,23.55679510069354,32,Yes,65.14209980758726,73.59107178979104,Low_spent_Medium_value_payments,234.3251200692884
24,19296.24,1669.0200000000002,2,7,2,2,12,4,8.76,8.0,Good,826.02,36.25729123946245,203,No,25.32904329733268,24.439220259827447,High_spent_Large_value_payments,357.1337364428399
24,19296.24,1475.4973022974427,2,7,2,2,9,4,8.76,8.0,Good,826.02,33.430511342628854,205,No,218.85174099989052,138.73744180364184,Low_spent_Small_value_payments,292.8355148990255
16,16744.76,1256.1140035853728,10,5,15,7,20,15,11.65,16.0,Standard,2660.39,34.17019453016797,138,Yes,73.85563118103873,117.88561639693144,Low_spent_Medium_value_payments,202.08108216999025
19,40854.02,3552.501666666666,2,4,6,1,1,2,9.58,2.0,Good,462.84,36.53976872766336,274,No,26.26179386472747,276.95789088010275,Low_spent_Small_value_payments,342.0304819218365
20,40854.02,3552.501666666666,3,5,6,1,2,0,9.58,2.0,Good,462.84,41.59666757268293,277,No,26.26179386472747,51.79505516857451,High_spent_Medium_value_payments,527.1933176333648
36,96650.64,8197.220000000001,3,7,12,4,27,15,2.18,5.0,Standard,1326.64,34.4354678138965,331,No,223.1505598508292,289.3782432072978,Low_spent_Large_value_payments,577.1931969418732
35,14243.265,1303.93875,1,1,7,1,7,7,2.06,6.0,Good,1008.32,39.26850504217594,267,No,11.732090870522017,90.258947974206,Low_spent_Medium_value_payments,308.402836155272
35,14243.265,1303.93875,1,1,7,1,7,7,0.9400000000000004,6.0,Good,1008.32,36.7395939095408,269,No,11.732090870522017,112.73684883051536,Low_spent_Small_value_payments,295.9249352989626
27,19441.41,1386.1175,9,8,31,2,36,17,4.43,13.0,Bad,2577.35,37.46717701546115,170,Yes,22.390314860172943,54.6029480196622,High_spent_Medium_value_payments,311.6184871201648
27,19441.41,1386.1175,9,8,31,2,39,21,3.43,13.0,Bad,2577.35,27.547622171263505,171,Yes,22.390314860172943,54.6399126109808,High_spent_Small_value_payments,321.58152252884634
28,29376.07,2159.005833333333,4,4,5,3,12,3,8.28,6.0,Good,1439.6,30.181508179319444,327,No,68.11743127830196,172.31913636477384,Low_spent_Small_value_payments,265.4640156902575
39,14450.43,1155.2025,9,6,21,9,41,23,23.96,9.0,Bad,3252.14,32.301306038769695,90,Yes,72.8128195438573,114.51705287575558,Low_spent_Small_value_payments,218.19037758038712
39,14450.43,1155.2025,9,6,21,9,34,19,23.96,9.0,Bad,3252.14,35.98959040525304,91,Yes,72.8128195438573,28.47386401126348,High_spent_Large_value_payments,254.23356644487927
39,14450.43,1155.2025,9,6,21,9,39,17,23.96,9.0,Bad,3252.14,37.745052583108,92,Yes,72.8128195438573,91.57462227624286,Low_spent_Small_value_payments,241.13280817989985
26,7424.24,599.6866666666666,10,5,33,5,35,16,24.41,6.0,Bad,4717.15,27.684428696208787,96,Yes,23.352617336983904,14.928495379497974,High_spent_Medium_value_payments,271.68755395018485
26,7424.24,599.6866666666666,10,5,33,5,39,16,24.41,10.0,Bad,4717.15,33.175401779496944,97,Yes,23.352617336983904,49.52774808814495,Low_spent_Small_value_payments,277.0883012415378
36,38323.46,2907.6216666666664,3,3,24,2,0,11,18.19,6.0,Standard,2064.68,35.817082680002024,204,Yes,42.21977824020055,49.940462379130246,High_spent_Large_value_payments,438.60192604733584
47,21450.3,1752.525,6,6,7,4,8,16,0.85,5.0,Good,464.67,22.76679800685865,299,No,59.40297607392983,100.0320629581002,High_spent_Small_value_payments,275.81746096797
21,8637.095,644.7579166666667,5,7,14,4,18,11,9.25,7.0,Standard,2039.13,30.58909082939413,82,Yes,27.447179408988763,54.46793514780494,Low_spent_Small_value_payments,272.560677109873
24,18569.39,1650.6625504899905,10,5,18,8,27,17,19.43,8.0,Bad,3791.88,34.198942560104605,122,Yes,130.6366441669185,121.3943845046227,Low_spent_Small_value_payments,225.90050417180143
24,18569.39,1650.6625504899905,10,5,18,8,24,18,19.43,8.0,Bad,3791.88,32.61701257757797,123,Yes,130.6366441669185,96.76062254233122,Low_spent_Small_value_payments,250.5342661340929
27,56270.8,4540.233333333334,6,5,23,5,45,25,28.19,11.0,Bad,3514.71,25.820620244283703,123,Yes,129.0856836604599,179.87979802193092,High_spent_Small_value_payments,405.05785165094255
28,56270.8,4540.233333333334,6,5,23,5,45,24,28.19,11.0,Bad,3514.71,25.54413055633805,124,Yes,129.0856836604599,70.63381612073775,High_spent_Medium_value_payments,504.30383355213576
19,14974.765,1240.8970833333333,4,5,6,4,18,11,7.53,4.0,Standard,1292.04,33.19194586414017,254,Yes,32.17664705501465,68.57641026438566,Low_spent_Small_value_payments,313.33665101393296
19,14974.765,1240.8970833333333,4,5,6,4,23,13,0.5300000000000002,4.0,Standard,1292.04,32.17201921266723,256,Yes,32.17664705501465,110.01063933607684,Low_spent_Small_value_payments,271.9024219422418
40,29079.95,2654.329166666667,3,4,14,4,28,8,9.4,6.0,Standard,1234.91,35.708109352529576,161,No,68.11381307430702,243.5677451909378,Low_spent_Large_value_payments,223.7513584014219
40,29079.95,2654.329166666667,3,4,14,4,28,5,9.4,6.0,Standard,1234.91,39.17517692445035,163,No,68.11381307430702,53.97155117946028,High_spent_Large_value_payments,383.3475524128994
44,71735.48,6021.956666666666,8,3,8,3,28,21,15.07,2.0,Standard,940.19,34.98954534056669,202,Yes,144.54006046544487,56.11322842922811,High_spent_Large_value_payments,641.5423777719936
52,36918.96,2938.58,3,5,6,2,29,9,16.33,9.0,Standard,1190.58,36.03538772347783,190,No,41.24441838602852,99.6855145769732,Low_spent_Medium_value_payments,432.9280670369983
52,36918.96,2938.58,3,5,6,2,28,6,11.33,9.0,Standard,1190.58,25.96702187557753,191,No,41.24441838602852,141.9048153810087,Low_spent_Small_value_payments,400.7087662329628
16,31606.46,2402.8716666666664,4,7,19,2,17,12,15.79,12.0,Standard,2538.26,28.096579751485528,130,Yes,47.28812308768814,170.02885701954068,Low_spent_Large_value_payments,292.9701865594378
44,81142.96,6614.913333333334,3,5,9,4,15,0,2.72,4.0,Good,580.94,35.83627157322236,332,No,207.58453039487472,43.605328158422935,High_spent_Large_value_payments,650.3014747800357
35,32181.66,2430.805,3,3,7,4,13,5,3.66,2.0,Good,1072.42,35.06265110744366,287,No,63.83354620103872,66.33272794765378,High_spent_Medium_value_payments,362.9142258513076
33,34474.82,3050.901666666666,10,7,21,6,28,25,23.59,10.0,Bad,3374.26,34.532657827873095,16,Yes,143.58101717832918,270.3610988119464,Low_spent_Small_value_payments,181.1480506763912
20,38860.98,3478.4150000000004,5,7,17,1,7,8,16.32,8.0,Standard,1008.6,37.5273008566415,315,Yes,24.208169816408237,222.3112757812093,Low_spent_Small_value_payments,391.3220544023825
48,19592.49,1671.7075000000002,8,5,13,4,9,16,13.52,2.0,Standard,59.17,39.79691671587168,218,Yes,37.78179998855893,167.19654449527175,Low_spent_Medium_value_payments,242.1924055161693
19,114447.09,9662.2575,4,7,1,3,7,12,9.97,4.0,Good,1175.67,38.86439117974521,223,No,180.640903131414,359.7615127475885,High_spent_Medium_value_payments,675.8233341209975
19,114447.09,9662.2575,4,7,1,3,7,12,16.97,4.0,Good,1175.67,36.923190540831655,224,No,180.640903131414,470.0650069317252,Low_spent_Large_value_payments,585.5198399368609
53,42372.36,3448.03,4,7,6,3,6,9,7.01,3.0,Good,143.04,39.54412543307262,176,No,77.14638149286527,48.637840037993975,High_spent_Large_value_payments,459.0187784691408
33,134038.64,10878.886666666667,6,3,18,2,26,18,11.99,7.0,Standard,1031.51,27.983182157881288,184,Yes,187.9711116102856,372.291145774785,High_spent_Medium_value_payments,777.6264092815961
33,134038.64,10878.886666666667,6,3,18,2,27,18,11.99,7.0,Standard,1031.51,33.32810829564109,187,Yes,187.9711116102856,521.9022924786544,Low_spent_Small_value_payments,668.0152625777267
23,33610.36,2857.863333333333,5,5,27,7,20,20,15.91,14.0,Standard,2228.91,36.67452125476455,83,Yes,162.7668724996679,221.2923126782502,Low_spent_Medium_value_payments,181.7271481554152
17,18567.28,1745.629791748223,4,6,18,6,27,11,9.95,8.0,Standard,1959.68,32.09365579139849,179,Yes,85.03643928555,98.94938650084768,Low_spent_Large_value_payments,284.385049132046
17,18567.28,1745.629791748223,4,6,18,6,27,9,11.95,8.0,Standard,1959.68,32.017706841858484,180,Yes,85.03643928555,42.68014473203956,High_spent_Small_value_payments,330.6542909008541
31,35600.2,3130.683333333333,0,3,9,3,0,12,10.63,4.0,Good,577.57,26.360739538652076,327,No,50.64859982836413,46.53871328875277,High_spent_Medium_value_payments,465.8810202162164
31,35600.2,3130.683333333333,0,3,9,3,0,12,6.63,4.0,Good,577.57,35.4866937628831,328,No,50.64859982836413,129.5210120044973,High_spent_Medium_value_payments,382.8987215004721
29,60177.04,5093.753333333333,7,6,11,3,13,19,17.55,3.0,Standard,765.97,33.86068068912591,214,Yes,142.75070762898002,229.55554495396137,High_spent_Small_value_payments,397.069080750392
29,60177.04,5093.753333333333,7,6,11,3,10,22,17.55,3.0,Standard,765.97,31.38897341383473,216,Yes,142.75070762898002,152.4011839536451,High_spent_Medium_value_payments,464.22344175070816
34,9871.225,902.4748952154448,10,5,26,7,32,24,25.03,15.0,Bad,3599.34,30.029429060056213,87,Yes,123.05072089804916,32.447641609857946,Low_spent_Medium_value_payments,294.0890339433145
34,9871.225,902.4748952154448,10,5,26,7,32,26,25.03,15.0,Bad,3599.34,36.729484879096304,88,Yes,123.05072089804916,71.36671243876205,Low_spent_Small_value_payments,265.1699631144104
40,17235.115,1693.2595833333337,0,1,1,1,13,13,11.37,5.0,Good,506.37,29.95499045324256,261,No,13.580176677094602,44.22309352168018,High_spent_Medium_value_payments,361.52268813455856
40,17235.115,1693.2595833333337,0,1,1,1,13,7,11.37,5.0,Good,506.37,35.06136785827009,262,No,13.580176677094602,20.64968805047811,High_spent_Large_value_payments,375.09609360576064
40,17235.115,1693.2595833333337,0,1,1,1,11,10,11.37,5.0,Good,506.37,39.35725956278434,263,No,13.580176677094602,18.162858426458943,High_spent_Large_value_payments,377.5829232297798
40,17235.115,1693.2595833333337,0,1,1,1,13,8,11.37,5.0,Good,506.37,33.47858120209264,264,No,13.580176677094602,127.30395386661156,Low_spent_Medium_value_payments,308.4418277896272
34,133646.04,11429.17,4,5,11,2,7,3,2.43,3.0,Good,1290.92,38.62008474865561,337,No,114.24824264081518,439.45639528507337,High_spent_Medium_value_payments,839.2123620741118
34,133646.04,11429.17,4,5,11,2,7,3,2.43,3.0,Good,1290.92,29.43913170946661,338,No,114.24824264081518,432.2230205538312,Low_spent_Medium_value_payments,876.4457368053537
52,121675.68,10085.64,2,6,3,1,8,5,3.0,5.0,Good,984.27,37.79831471523724,168,No,95.8573469588994,189.03476671896445,High_spent_Large_value_payments,963.671886322136
45,41015.31,3585.9425,3,2,1,2,6,8,11.32,3.0,Good,1432.22,33.13628473172026,243,No,41.53546802014437,41.62264908541225,High_spent_Medium_value_payments,525.4361328944433
34,74178.04,6299.503333333332,1,3,10,1,12,8,1.4,4.0,Good,64.38,40.3928661690024,282,No,52.80792694644206,49.23140552684784,High_spent_Large_value_payments,767.9110008600434
55,14544.485,1224.0404166666667,5,5,11,4,22,12,6.73,4.0,Good,788.41,32.19291153328342,230,No,36.51848954450109,158.0806294626503,Low_spent_Small_value_payments,217.80492265951528
55,14544.485,1224.0404166666667,5,5,11,4,22,12,6.73,4.0,Good,788.41,23.952709717614933,231,No,36.51848954450109,49.8935092265566,High_spent_Small_value_payments,295.99204289560896
55,14544.485,1224.0404166666667,5,5,11,4,18,12,6.73,4.0,Good,788.41,26.89677184914768,232,No,36.51848954450109,11.908091048679449,High_spent_Large_value_payments,313.9774610734861
39,19453.42,1861.118333333333,10,10,17,6,43,22,27.13,9.0,Bad,3327.05,38.52095383528821,49,Yes,50.70183619684549,78.40752095525177,High_spent_Small_value_payments,317.0024761812361
40,19453.42,1861.118333333333,10,10,17,6,43,22,27.13,9.0,Bad,3327.05,28.64381157780333,411,Yes,50.70183619684549,57.60410963266576,High_spent_Medium_value_payments,327.80588750382213
45,81066.72,6639.56,8,3,18,3,13,17,3.86,6.0,Standard,721.45,38.46800755577211,300,Yes,170.8293274473086,343.94825755441764,Low_spent_Small_value_payments,439.17841499827387
15,29905.94,2362.1616666666664,9,8,34,6,23,17,21.79,13.0,Bad,2987.02,35.37572718374234,101,Yes,123.09744018256556,135.77525109094424,Low_spent_Small_value_payments,267.34347539315684
26,156687.16,13095.263333333334,2,3,7,1,1,5,5.52,7.0,Good,500.94,34.975320483051526,331,No,80.57653205798911,129.47229938543495,High_spent_Large_value_payments,1339.4775018899093
17,15410.19,1554.1825,10,5,28,6,22,25,6.69,13.0,Bad,1257.4,27.45118060762089,147,Yes,39.62811681829229,137.9422180231219,Low_spent_Medium_value_payments,257.8479151585858
17,15410.19,1554.1825,10,5,28,6,22,22,6.69,13.0,Bad,1257.4,26.03128882007961,148,Yes,39.62811681829229,137.99485154675108,Low_spent_Large_value_payments,247.7952816349567
19,74380.96,6374.413333333334,4,6,27,4,5,8,16.51,9.0,Standard,1768.05,36.78095282426272,202,Yes,203.08230783905108,390.75206292683487,Low_spent_Medium_value_payments,323.60696256744745
31,18317.26,1664.563906756758,6,9,15,3,36,21,3.26,8.0,Bad,1611.27,33.004488011503035,82,Yes,92.21290262642708,54.04055202743896,Low_spent_Large_value_payments,363.7648052560424
31,18317.26,1664.563906756758,6,9,15,3,36,21,3.26,13.0,Bad,1611.27,26.441657899177603,83,Yes,92.21290262642708,81.23522068102761,Low_spent_Small_value_payments,356.57013660245383
