Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,normalized_utilization_risk,normalized_inquiry_intensity,normalized_investment_ratio,normalized_loan_burden_index,behavioral_risk_indicator,credit_mix_quality,normalized_savings_capacity_ratio,population_density_factor,Default_Flag,Borrower_Tier
22,63919.12,5067.593333333333,7,9,22,4,31,14,19.44,9,Bad,1534.21,32.04864001077918,126,Yes,171.5747813674415,351.7164444691359,Low_spent_Medium_value_payments,263.4681074967559,0.024,0.033851,1.0,1.0,0.051981,1.0,1.0,0.9,0.069391,1.0,1,0,0.896738,1.08,0,Near_Prime
22,63919.12,5067.593333333333,7,9,22,4,31,17,19.44,9,Bad,1534.21,36.120270156033904,127,Yes,171.5747813674415,213.73457219330544,High_spent_Medium_value_payments,371.4499797725864,0.024,0.033851,1.0,1.0,0.073285,1.0,1.0,0.9,0.042168,1.0,1,0,0.923966,0.96,0,Near_Prime
27,30155.09,2217.9241666666667,6,5,14,3,7,19,10.75,4,Standard,972.35,27.45064957514151,294,Yes,75.10935762755916,236.044431181888,Low_spent_Small_value_payments,200.63862785721952,0.0322,0.033849,1.0,1.0,0.090422,1.0,1.0,0.666667,0.106378,1.0,1,1,0.859709,0.96,1,Subprime
18,14755.09,1072.5908333333334,6,6,17,2,50,17,21.65,13,Bad,2460.77,34.96950998117834,95,Yes,14.803843148914517,62.9975201555411,Low_spent_Small_value_payments,319.45772002887776,0.1668,0.013789,1.0,0.791667,0.29756,1.0,1.0,1.0,0.058679,1.0,1,0,0.927464,1.0,1,Subprime
19,14755.09,1072.5908333333334,6,6,17,2,50,17,15.65,13,Bad,2460.77,24.283051256923866,97,Yes,14.803843148914517,80.58489168331295,Low_spent_Medium_value_payments,291.87034850110587,0.1668,0.013789,1.0,0.808333,0.271864,1.0,1.0,1.0,0.075061,1.0,1,0,0.911067,0.96,1,Subprime
37,18666.83,1628.569166666667,7,5,27,9,50,14,24.89,14,Bad,4072.19,32.612764004649485,108,Yes,102.01283420087836,124.69037914425093,Low_spent_Small_value_payments,226.15370332153745,0.2181,0.062601,1.0,0.9,0.138781,1.0,1.0,1.0,0.076517,1.0,1,0,0.860796,0.96,0,Prime
31,15289.33,1417.1108333333334,8,6,12,7,20,18,5.289999999999999,8,Standard,12.9,37.22467034593004,81,Yes,44.72054752094138,113.001563656879,Low_spent_Small_value_payments,273.9889721555129,0.0008,0.031535,1.0,0.675,0.193207,1.0,1.0,1.0,0.079685,1.0,1,1,0.888702,0.96,1,Prime
31,15289.33,1417.1108333333334,8,6,12,7,21,18,11.29,9,Standard,12.9,37.349737280067096,82,Yes,44.72054752094138,122.49935398766576,Low_spent_Small_value_payments,264.4911818247262,0.0008,0.031535,1.0,0.683333,0.18651,1.0,1.0,1.0,0.086382,1.0,1,1,0.881999,0.96,0,Prime
29,11978.875,825.2395833333335,4,6,11,4,15,11,3.3,3,Standard,411.37,29.110923431845823,256,No,38.34096157060867,87.96345711711929,Low_spent_Small_value_payments,246.21953964560532,0.0343,0.046404,1.0,1.0,0.298,1.0,1.0,0.428571,0.106462,1.0,0,1,0.846948,1.08,0,Prime
45,40838.93,3440.244166666667,2,2,4,4,8,12,3.52,7,Good,475.65,32.59801837270987,291,No,95.1253107349487,177.1844032190161,High_spent_Small_value_payments,331.7147027127018,0.0116,0.027643,1.0,1.0,0.096394,1.0,1.0,1.0,0.051488,1.0,0,2,0.920846,1.04,0,Prime
45,40838.93,3440.244166666667,2,2,4,4,8,12,3.52,7,Good,475.65,39.03692532724699,293,No,95.1253107349487,141.5286988718589,High_spent_Medium_value_payments,357.3704070598592,0.0116,0.027643,1.0,1.0,0.103849,1.0,1.0,1.0,0.041127,1.0,0,2,0.93121,1.0,0,Prime
49,19204.25,1660.354166666667,5,7,13,3,13,12,0.6900000000000004,7,Standard,504.06,25.64231323814976,305,No,35.14812339828019,36.502348973363965,High_spent_Large_value_payments,334.3849442950225,0.0262,0.021156,1.0,1.0,0.201273,1.0,1.0,0.875,0.021971,1.0,0,1,0.956846,1.0,0,Near_Prime
28,81320.88,6764.740000000002,7,3,15,1,14,14,10.34,1,Standard,520.44,35.19475100212129,160,No,48.3531969603316,189.82948035492169,Low_spent_Medium_value_payments,718.2913226847467,0.0064,0.007147,1.0,1.0,0.106166,1.0,1.0,0.25,0.028057,1.0,0,1,0.964791,0.96,1,Subprime
28,81320.88,6764.740000000002,7,3,15,1,14,14,10.34,2,Standard,520.44,40.078181326391366,161,No,48.3531969603316,552.4713216203804,Low_spent_Small_value_payments,365.6494814192881,0.0064,0.007147,1.0,1.0,0.054044,1.0,1.0,0.5,0.081657,1.0,0,1,0.911183,1.04,1,Subprime
28,81320.88,6764.740000000002,7,3,15,1,11,14,10.34,2,Standard,520.44,32.7895896436882,162,No,48.3531969603316,341.8949973784801,Low_spent_Medium_value_payments,566.2258056611884,0.0064,0.007147,1.0,1.0,0.08369,1.0,1.0,0.5,0.050533,1.0,0,1,0.942311,0.96,0,Subprime
31,34775.16,3048.9300000000007,7,9,25,5,21,18,17.16,11,Bad,3003.45,34.20240792855257,139,Yes,126.5968143795764,279.36788230194406,Low_spent_Large_value_payments,168.9283033184796,0.0864,0.041508,1.0,1.0,0.055388,1.0,1.0,1.0,0.091598,1.0,1,0,0.86685,1.04,0,Near_Prime
31,34775.16,3048.9300000000007,7,9,25,5,25,18,17.16,11,Bad,3003.45,35.472997901853994,140,Yes,126.5968143795764,133.34366380837915,Low_spent_Small_value_payments,334.9525218120445,0.0864,0.041508,1.0,1.0,0.109823,1.0,1.0,1.0,0.04372,1.0,1,0,0.914744,1.0,0,Near_Prime
14,7912.96,751.4133333333333,7,6,22,3,34,22,1.76,9,Bad,2352.07,40.74468411405168,74,Yes,12.9563885942534,54.56096999546134,Low_spent_Small_value_payments,297.62397474361865,0.2972,0.01722,1.0,0.616667,0.395559,1.0,1.0,1.0,0.072515,1.0,1,0,0.910146,0.96,0,Subprime
14,7912.96,751.4133333333333,7,6,22,3,34,23,1.76,12,Bad,2352.07,39.15239375821916,77,Yes,12.9563885942534,34.35720620727504,Low_spent_Medium_value_payments,307.82773853180487,0.2972,0.01722,1.0,0.641667,0.409121,1.0,1.0,1.0,0.045663,1.0,1,0,0.937034,1.08,0,Subprime
27,42277.83,3724.1525,8,4,14,2,8,9,12.59,8,Standard,1469.21,30.25843966654516,208,Yes,59.41160420933448,250.05888822405308,High_spent_Small_value_payments,322.94475756661245,0.0348,0.015949,1.0,1.0,0.086693,1.0,1.0,1.0,0.067127,1.0,1,1,0.916902,1.04,1,Near_Prime
27,42277.83,3724.1525,8,4,14,2,8,9,12.59,8,Standard,1469.21,23.17894043401144,209,Yes,59.41160420933448,48.9448856189177,High_spent_Large_value_payments,504.058760171748,0.0348,0.015949,1.0,1.0,0.135312,1.0,1.0,1.0,0.013139,1.0,1,1,0.970904,1.0,0,Near_Prime
29,44152.16,3831.346666666667,3,7,18,3,20,13,2.35,1,Standard,634.52,27.32998262688644,205,No,107.99023314874432,274.63448430747343,Low_spent_Small_value_payments,290.509949210449,0.0144,0.028179,1.0,1.0,0.075805,1.0,1.0,0.125,0.071662,1.0,0,1,0.900133,0.96,1,Near_Prime
29,44152.16,3831.346666666667,3,7,18,3,19,13,2.35,1,Standard,634.52,28.221497076502228,207,No,107.99023314874432,208.4373596662697,Low_spent_Medium_value_payments,346.7070738516526,0.0144,0.028179,1.0,1.0,0.090469,1.0,1.0,0.125,0.054389,1.0,0,1,0.917411,1.08,0,Near_Prime
25,8815.64,973.6366666666668,10,8,16,6,14,15,27.57,6,Bad,3867.93,24.90605463932037,26,Yes,41.10639652817852,119.16708489433422,Low_spent_Small_value_payments,227.090185244154,0.4387,0.042176,1.0,0.216667,0.233,1.0,1.0,0.666667,0.122268,1.0,1,0,0.835387,0.96,0,Near_Prime
25,8815.64,973.6366666666668,10,8,16,6,15,21,27.57,6,Bad,3867.93,33.75494464418605,28,Yes,41.10639652817852,60.66109944157542,High_spent_Small_value_payments,255.5961706969128,0.4387,0.042176,1.0,0.233333,0.262248,1.0,1.0,0.666667,0.06224,1.0,1,0,0.895477,1.04,0,Near_Prime
32,17166.71,1181.559166666667,7,10,32,9,50,15,1.8200000000000005,9,Bad,4525.27,28.78388864468792,53,Yes,105.65166033084056,128.05306094907476,Low_spent_Small_value_payments,174.45119538675138,0.2636,0.089342,1.0,0.441667,0.14752,1.0,1.0,0.818182,0.108285,1.0,1,0,0.802207,0.96,0,Prime
32,17166.71,1181.559166666667,7,10,32,9,50,14,4.82,12,Bad,4525.27,31.795581929962022,56,Yes,105.65166033084056,141.0619234527357,Low_spent_Small_value_payments,161.44233288309044,0.2636,0.089342,1.0,0.466667,0.136519,1.0,1.0,1.0,0.119285,1.0,1,0,0.791197,1.08,0,Near_Prime
24,42767.89,3420.9908333333333,1,7,11,1,14,4,7.63,3,Good,1413.55,28.32641034167728,268,No,20.338018617921698,166.3811834220682,High_spent_Small_value_payments,415.3798812933435,0.0331,0.005943,1.0,1.0,0.121385,1.0,1.0,0.375,0.048621,1.0,0,2,0.94542,1.0,1,Prime
24,42767.89,3420.9908333333333,1,7,11,1,9,6,2.63,3,Good,1413.55,31.45122692968328,269,No,20.338018617921698,273.26563512558465,Low_spent_Medium_value_payments,328.49542958982687,0.0331,0.005943,1.0,1.0,0.095995,1.0,1.0,0.375,0.079856,1.0,0,2,0.914176,1.08,1,Near_Prime
29,24308.05,1762.6708333333331,7,6,11,2,24,10,13.49,11,Standard,174.32,40.34256893054367,141,Yes,21.12401651320115,73.26083051541033,High_spent_Small_value_payments,341.8822363047218,0.0072,0.011977,1.0,1.0,0.193847,1.0,1.0,1.0,0.041539,1.0,1,1,0.946454,0.96,1,Near_Prime
36,55644.39,4715.0325,9,8,21,6,17,24,2.24,10,Bad,1816.21,25.53308601338597,201,Yes,163.9248327197636,134.35082242963264,High_spent_Medium_value_payments,423.2275948506037,0.0326,0.034759,1.0,1.0,0.089742,1.0,1.0,1.0,0.028488,1.0,1,0,0.936739,1.04,0,Near_Prime
36,55644.39,4715.0325,9,8,21,6,18,21,2.24,10,Bad,1816.21,33.302461457093635,202,Yes,163.9248327197636,99.16278901368744,High_spent_Medium_value_payments,458.415628266549,0.0326,0.034759,1.0,1.0,0.097204,1.0,1.0,1.0,0.021027,1.0,1,0,0.944202,0.96,0,Near_Prime
26,34902.43,3128.535833333333,7,3,6,3,26,9,14.74,6,Standard,241.38,37.24329976064729,220,Yes,44.14364379319273,66.05792272768865,High_spent_Medium_value_payments,452.652016812452,0.0069,0.014105,1.0,1.0,0.144639,1.0,1.0,1.0,0.021108,1.0,1,1,0.964775,1.0,0,Prime
21,141420.92,11748.076666666668,6,4,9,2,25,19,7.27,2,Standard,367.22,42.59568900435925,316,Yes,159.6233389217445,304.73398791864435,Low_spent_Large_value_payments,980.450339826278,0.0026,0.013586,1.0,1.0,0.083449,1.0,1.0,0.4,0.025937,1.0,1,1,0.960474,0.96,0,Subprime
22,141420.92,11748.076666666668,6,4,9,2,25,20,7.27,4,Standard,367.22,42.86126855035018,318,Yes,159.6233389217445,196.0028458072777,High_spent_Large_value_payments,1059.1814819376443,0.0026,0.013586,1.0,1.0,0.09015,1.0,1.0,0.8,0.016682,1.0,1,1,0.969729,1.04,0,Subprime
27,35455.23,2913.6025000000004,0,4,1,2,14,8,3.78,4,Good,33.16,26.16957961817893,167,No,46.579692044645576,27.15567446144848,High_spent_Large_value_payments,457.624883493906,0.0009,0.015981,1.0,1.0,0.157011,1.0,1.0,0.8,0.009317,1.0,0,2,0.974693,1.0,1,Prime
16,59662.98,4777.915,7,4,16,3,24,8,8.59,6,Standard,634.86,37.96441493242168,64,Yes,85.60171470621269,161.231768254551,Low_spent_Medium_value_payments,510.9580170392363,0.0106,0.017912,1.0,0.533333,0.106919,1.0,1.0,1.0,0.033738,1.0,1,1,0.948339,1.0,0,Prime
17,59662.98,4777.915,7,4,16,3,24,8,8.59,7,Standard,634.86,34.33760303761616,67,Yes,85.60171470621269,112.09676731180248,High_spent_Small_value_payments,540.0930179819849,0.0106,0.017912,1.0,0.558333,0.113016,1.0,1.0,1.0,0.023457,1.0,1,1,0.958622,1.08,0,Prime
44,42468.06,3355.005,0,7,11,2,12,12,3.01,1,Good,1210.62,31.864165416326227,333,No,41.944946124834615,270.4822552900476,Low_spent_Small_value_payments,313.0732985851177,0.0285,0.012498,1.0,1.0,0.093287,1.0,1.0,0.125,0.080596,1.0,0,2,0.906877,1.04,0,Near_Prime
42,30528.52,2269.043333333333,4,2,6,1,3,10,7.26,5,Good,3.68,36.87233298735029,197,No,15.557321552275488,36.4255293320219,High_spent_Medium_value_payments,424.921482449036,0.0001,0.006853,1.0,1.0,0.187187,1.0,1.0,1.0,0.016046,1.0,0,2,0.97709,0.96,1,Subprime
41,27026.95,2011.2458333333327,4,3,11,2,30,17,13.51,1,Standard,678.53,34.7965146810734,242,Yes,38.26805817035071,174.68374874893146,Low_spent_Large_value_payments,258.1727764140512,0.0251,0.019018,1.0,1.0,0.128301,1.0,1.0,0.25,0.08681,1.0,1,1,0.894119,1.08,0,Subprime
44,8126.595,872.2162500000002,8,6,25,7,14,9,8.27,8,Standard,1717.09,27.800111571249108,113,Yes,46.26719559885268,88.59024476097862,Low_spent_Medium_value_payments,232.36418464016867,0.2113,0.052985,1.0,0.941667,0.266102,1.0,1.0,1.0,0.101453,1.0,1,1,0.845385,1.04,0,Prime
37,44158.03,3733.835833333333,5,5,11,1,13,3,7.33,0,Good,1298.23,31.705982552816533,160,No,30.46312346994444,97.79878016604216,High_spent_Medium_value_payments,495.12167969734674,0.0294,0.008156,1.0,1.0,0.132569,1.0,1.0,0.0,0.026186,1.0,0,2,0.965649,1.08,0,Prime
30,26509.67,1820.106634885952,8,7,18,2,24,20,14.37,5,Standard,1259.9,27.47632514462552,248,Yes,171.8100062854761,141.2471026242169,Low_spent_Small_value_payments,306.3893395376876,0.0475,0.094344,1.0,1.0,0.168243,1.0,1.0,0.625,0.077561,1.0,1,1,0.828001,0.96,1,Subprime
30,26509.67,1820.106634885952,8,7,18,2,20,20,14.37,5,Standard,1259.9,26.771312090248063,249,Yes,171.8100062854761,71.28413886979251,High_spent_Medium_value_payments,336.35230329211214,0.0475,0.094344,1.0,1.0,0.184697,1.0,1.0,0.625,0.039143,1.0,1,1,0.86644,1.08,1,Subprime
55,78401.25,6475.4375,3,3,17,3,24,10,5.97,0,Standard,444.02,30.854444121836,189,No,131.9938044562555,142.33359249510227,High_spent_Medium_value_payments,623.2163530486423,0.0057,0.020381,1.0,1.0,0.096228,1.0,1.0,0.0,0.021977,1.0,0,1,0.957636,1.04,0,Prime
51,34229.35,2840.445833333333,3,2,12,4,14,0,7.039999999999999,2,Good,1180.77,34.522203608652326,307,No,85.68697392409503,40.51687747635334,High_spent_Large_value_payments,397.840731932885,0.0345,0.030156,0.0,1.0,0.140013,1.0,1.0,0.666667,0.014259,1.0,0,2,0.955569,0.96,1,Prime
51,34229.35,2840.445833333333,3,2,12,4,9,0,11.04,2,Good,1180.77,36.549815404357545,308,No,85.68697392409503,19.47650684770228,High_spent_Large_value_payments,418.881102561536,0.0345,0.030156,0.0,1.0,0.147418,1.0,1.0,0.666667,0.006854,1.0,0,2,0.962976,1.08,0,Prime
37,9491.025,768.9187499999998,10,7,15,6,48,18,21.46,9,Bad,3377.48,23.159764508379546,69,Yes,28.879830890308863,56.00257527638275,Low_spent_Small_value_payments,282.00946883330835,0.3558,0.03751,1.0,0.575,0.366285,1.0,1.0,1.0,0.072738,1.0,1,0,0.889608,0.96,0,Near_Prime
20,28608.65,2490.054166666667,4,7,12,1,2,9,5.68,4,Good,143.04,24.726017982011104,180,No,23.008446135215287,48.61473622528297,High_spent_Large_value_payments,417.3822343061685,0.005,0.009236,1.0,1.0,0.167552,1.0,1.0,0.5,0.019516,1.0,0,2,0.971236,1.0,0,Near_Prime
29,46696.02,3811.3350000000014,8,4,33,3,12,19,11.02,13,Standard,1595.76,30.18102821297009,190,Yes,89.91109044134481,155.11072891246613,High_spent_Medium_value_payments,386.11168064618914,0.0342,0.023584,1.0,1.0,0.10128,1.0,1.0,1.0,0.040687,1.0,1,1,0.935712,0.96,1,Subprime
29,46696.02,3811.3350000000014,8,4,33,3,12,16,11.02,13,Standard,1595.76,38.29863668056551,192,Yes,89.91109044134481,169.3984494085469,High_spent_Small_value_payments,381.8239601501084,0.0342,0.023584,1.0,1.0,0.100155,1.0,1.0,1.0,0.044434,1.0,1,1,0.931964,1.04,0,Subprime
29,82831.68,7133.639999999999,7,3,9,3,8,11,16.48,4,Standard,34.27,34.960338314762986,244,Yes,113.70379372052052,387.2195598082225,Low_spent_Small_value_payments,502.4406464712571,0.0004,0.015937,1.0,1.0,0.070423,1.0,1.0,1.0,0.054273,1.0,1,1,0.92978,1.0,1,Prime
29,82831.68,7133.639999999999,7,3,9,3,8,10,16.48,4,Standard,34.27,27.504284214796485,246,Yes,113.70379372052052,240.11623414012368,High_spent_Medium_value_payments,609.5439721393559,0.0004,0.015937,1.0,1.0,0.085434,1.0,1.0,1.0,0.033655,1.0,1,1,0.950401,1.04,0,Prime
55,36135.19,2898.265833333333,3,4,11,4,19,12,1.5,6,Good,695.59,37.96393339758843,220,No,87.97703116102518,69.25521374784141,High_spent_Medium_value_payments,382.5943384244668,0.0192,0.030345,1.0,1.0,0.131962,1.0,1.0,1.0,0.023887,1.0,0,2,0.94575,1.04,0,Prime
18,14264.46,1091.705,7,7,14,6,26,16,10.54,7,Standard,659.07,26.34168931397384,163,Yes,60.27612820585646,44.47088505187946,Low_spent_Large_value_payments,274.4234867422641,0.0462,0.055162,1.0,1.0,0.251141,1.0,1.0,0.875,0.040698,1.0,1,1,0.904052,1.0,0,Prime
18,14264.46,978.4284561052568,7,7,14,6,32,16,14.54,7,Standard,659.07,27.72848765381885,164,Yes,173.55267210059952,80.79332638949903,Low_spent_Small_value_payments,258.10104540464454,0.0462,0.177198,1.0,1.0,0.263522,1.0,1.0,0.875,0.08249,1.0,1,1,0.740046,1.0,0,Prime
53,22179.64,1938.303333333333,8,6,12,3,20,19,2.09,3,Good,172.29,24.94671848575036,324,No,47.43011453521242,169.69672179699532,Low_spent_Medium_value_payments,256.7034970011256,0.0078,0.024457,1.0,1.0,0.132369,1.0,1.0,0.428571,0.087504,1.0,0,2,0.887981,1.08,0,Subprime
53,22179.64,1938.303333333333,8,6,12,3,20,19,2.09,3,Good,172.29,35.799451232972714,325,No,47.43011453521242,180.2257986001109,Low_spent_Small_value_payments,256.17442019801,0.0078,0.024457,1.0,1.0,0.132096,1.0,1.0,0.428571,0.092933,1.0,0,2,0.882549,1.08,1,Subprime
53,22179.64,1938.303333333333,8,6,12,3,20,19,2.09,3,Good,172.29,37.58039109946208,326,No,47.43011453521242,25.08123544755421,High_spent_Medium_value_payments,371.3189833505666,0.0078,0.024457,1.0,1.0,0.19147,1.0,1.0,0.428571,0.012933,1.0,0,2,0.96259,1.08,0,Subprime
35,7765.195,817.0995833333333,9,5,23,6,44,25,23.64,10,Bad,4071.68,36.79606685193263,50,Yes,36.70242352386978,49.354029612972965,Low_spent_Large_value_payments,265.6535051964906,0.5243,0.044863,1.0,0.416667,0.32472,1.0,1.0,1.0,0.060328,1.0,1,0,0.894681,1.08,1,Subprime
36,7765.195,817.0995833333333,9,5,23,6,44,25,19.64,14,Bad,4071.68,37.86248134625822,52,Yes,36.70242352386978,68.92916890511162,Low_spent_Medium_value_payments,256.0783659043519,0.5243,0.044863,1.0,0.433333,0.313016,1.0,1.0,1.0,0.084255,1.0,1,0,0.870724,1.08,1,Subprime
40,31369.58,2607.1316666666667,8,9,27,8,30,25,19.7,8,Bad,4259.91,39.01811856657089,129,Yes,171.7484180470571,136.25981104565213,Low_spent_Small_value_payments,242.7049375739575,0.1358,0.065851,1.0,1.0,0.093057,1.0,1.0,0.8,0.052244,1.0,1,0,0.881859,1.08,0,Near_Prime
40,63461.28,5109.44,3,4,6,4,6,15,12.39,6,Standard,1266.31,39.587674096343655,120,Yes,176.63696543786395,184.12333690733504,High_spent_Medium_value_payments,400.18369765480094,0.02,0.034564,1.0,1.0,0.078307,1.0,1.0,1.0,0.036029,1.0,1,1,0.929393,1.08,0,Near_Prime
40,63461.28,5109.44,3,4,6,4,6,15,12.39,6,Standard,1266.31,27.7012508061078,122,Yes,176.63696543786395,338.0787350591935,Low_spent_Small_value_payments,286.2282995029425,0.02,0.034564,1.0,1.0,0.056009,1.0,1.0,1.0,0.066155,1.0,1,1,0.899262,0.96,1,Near_Prime
39,13300.535,1183.3779166666666,4,3,14,3,13,11,10.5,6,Standard,367.87,26.166497281801902,266,Yes,18.413069230897783,51.06959052274106,Low_spent_Small_value_payments,338.8551319130278,0.0277,0.015547,1.0,1.0,0.286104,1.0,1.0,1.0,0.043119,1.0,1,1,0.941284,1.04,0,Prime
39,13300.535,1183.3779166666666,4,3,14,3,13,9,10.5,6,Standard,367.87,29.73904020941057,268,Yes,18.413069230897783,77.52912509332087,High_spent_Small_value_payments,282.395597342448,0.0277,0.015547,1.0,1.0,0.238434,1.0,1.0,1.0,0.06546,1.0,1,1,0.918925,1.08,1,Prime
41,60901.36,5351.113333333334,1,1,7,3,5,2,10.69,4,Good,475.75,29.594857224476566,207,No,94.33599350226147,210.6407183698827,High_spent_Medium_value_payments,480.1346214611892,0.0078,0.017626,0.5,1.0,0.089709,1.0,1.0,1.0,0.039357,1.0,0,2,0.943007,1.0,0,Prime
45,30303.3,2268.275,6,6,6,4,21,15,6.74,0,Standard,102.53,32.02072786549813,330,No,84.1803719264027,19.45821078744243,High_spent_Large_value_payments,363.1889172861548,0.0034,0.037096,1.0,1.0,0.160046,1.0,1.0,0.0,0.008575,1.0,0,1,0.95431,0.96,0,Near_Prime
33,36945.28,3347.773333333333,7,4,16,1,22,16,7.74,3,Standard,1465.01,26.21813386809724,247,Yes,16.01410495975805,264.8627014019882,Low_spent_Small_value_payments,343.90052697158706,0.0397,0.004782,1.0,1.0,0.102694,1.0,1.0,0.6,0.079092,1.0,1,1,0.9161,1.08,1,Subprime
25,45852.8,3655.066666666667,5,5,9,3,25,20,2.6900000000000004,4,Good,1249.64,28.3547648114831,336,No,104.5891791544132,93.7027346568314,High_spent_Medium_value_payments,417.21475285542215,0.0273,0.028607,1.0,1.0,0.114116,1.0,1.0,0.666667,0.025629,1.0,0,2,0.945749,1.08,0,Subprime
23,34791.08,3151.2566666666667,6,6,9,3,21,19,15.83,1,Standard,1477.48,36.9094140403589,295,Yes,85.5466173847024,200.59931266427083,Low_spent_Large_value_payments,298.97973661769345,0.0425,0.027138,1.0,1.0,0.094846,1.0,1.0,0.142857,0.063637,1.0,1,1,0.909196,1.08,0,Subprime
16,20082.65,1470.5541666666668,7,7,31,5,26,22,7.06,10,Bad,1549.99,24.41020624524088,203,Yes,52.58060232476889,94.34597526916002,Low_spent_Medium_value_payments,280.12883907273783,0.0772,0.035731,1.0,1.0,0.190363,1.0,1.0,1.0,0.064113,1.0,1,0,0.900088,1.0,1,Near_Prime
16,20082.65,1470.5541666666668,7,7,31,5,22,22,14.06,10,Bad,1549.99,23.63362418185421,204,Yes,52.58060232476889,104.07776383559792,Low_spent_Small_value_payments,280.3970505062999,0.0772,0.035731,1.0,1.0,0.190545,1.0,1.0,1.0,0.070726,1.0,1,0,0.89347,1.04,1,Near_Prime
39,14365.54,1486.128333333333,8,9,25,2,40,23,5.49,16,Bad,2530.48,35.34097175897582,196,Yes,16.26899742400056,121.1948519751359,Low_spent_Small_value_payments,301.1489839341968,0.1761,0.01094,1.0,1.0,0.202504,1.0,1.0,1.0,0.081496,1.0,1,0,0.907502,1.08,0,Subprime
27,75804.94,6120.078333333334,0,1,10,3,9,6,11.89,5,Good,330.82,37.151193471778505,325,No,141.28944848428245,78.26579450459161,High_spent_Large_value_payments,632.4525903444594,0.0044,0.023082,1.0,1.0,0.103324,1.0,1.0,1.0,0.012786,1.0,0,2,0.964125,1.08,1,Prime
26,66176.67,5809.7225,8,6,19,2,20,16,10.4,5,Standard,750.37,24.43514128012582,210,No,78.2093596891162,441.3983380905741,Low_spent_Large_value_payments,331.36455222030975,0.0113,0.013459,1.0,1.0,0.057026,1.0,1.0,0.714286,0.075963,1.0,0,1,0.910562,1.04,1,Subprime
15,20076.41,1549.0341666666666,8,9,29,6,42,24,22.67,13,Bad,4831.48,25.75406955035988,27,Yes,65.22772759021862,24.397225207108946,High_spent_Medium_value_payments,315.2784638693392,0.2406,0.042081,1.0,0.225,0.203401,1.0,1.0,1.0,0.01574,1.0,1,0,0.942141,1.04,0,Subprime
15,20076.41,1549.0341666666666,8,9,29,6,43,24,22.67,13,Bad,4831.48,26.97834973250783,28,Yes,65.22772759021862,64.8754281011367,High_spent_Medium_value_payments,274.8002609753113,0.2406,0.042081,1.0,0.233333,0.177287,1.0,1.0,1.0,0.041854,1.0,1,0,0.91601,1.04,0,Subprime
28,17379.785,1536.3154166666666,0,1,1,4,1,3,5.61,7,Good,993.66,34.720690179978,220,No,29.422246547278448,138.83315367692296,Low_spent_Medium_value_payments,265.37614144246527,0.0572,0.019139,0.6,1.0,0.172623,1.0,1.0,1.0,0.090309,1.0,0,2,0.890481,1.08,0,Prime
28,17379.785,1536.3154166666666,0,1,1,4,4,3,5.61,7,Good,993.66,34.74998497773583,222,No,29.422246547278448,117.84118498147748,Low_spent_Medium_value_payments,286.36811013791066,0.0572,0.019139,0.6,1.0,0.186278,1.0,1.0,1.0,0.076654,1.0,0,2,0.904145,1.0,0,Prime
38,20967.39,1932.2825,7,6,28,8,42,22,6.77,10,Bad,4094.0,25.6533102846114,53,Yes,99.51025966713917,33.93533002805883,High_spent_Small_value_payments,319.782660304802,0.1952,0.051472,1.0,0.441667,0.165409,1.0,1.0,1.0,0.017553,1.0,1,0,0.930939,1.04,0,Near_Prime
38,20967.39,1932.2825,7,6,28,8,42,25,8.77,11,Bad,4094.0,32.40538258166556,56,Yes,99.51025966713917,178.6401246330355,Low_spent_Large_value_payments,185.0778656998253,0.1952,0.051472,1.0,0.466667,0.095732,1.0,1.0,1.0,0.092402,1.0,1,0,0.856051,1.08,0,Near_Prime
33,15789.99,1022.8325,1,4,5,4,12,3,1.8,5,Good,682.12,31.87136934301472,162,No,50.30836757175421,51.612165215181314,Low_spent_Small_value_payments,290.3627172130645,0.0432,0.049137,0.6,1.0,0.283604,1.0,1.0,1.0,0.050411,1.0,0,2,0.900355,1.0,0,Prime
