Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,normalized_utilization_risk,normalized_inquiry_intensity,behavioral_risk_indicator,credit_mix_quality,normalized_savings_capacity_ratio,Default_Flag,Borrower_Tier,Repayment_Stress,Credit_Exposure
57827.1,5009.925,3,7,12,1,25,11,17.88,8,Standard,1153.03,35.08888229461541,172,Yes,35.118330527350615,Low_spent_Large_value_payments,515.3202944548138,0.0199,0.007008,1.0,1.0,0.102839,1.0,1.0,1.0,1,1,0.948967,1,Subprime,0.007008,245.62217606230783
57827.1,5009.925,3,7,12,1,25,16,18.88,8,Standard,1153.03,30.076869740439,174,Yes,35.118330527350615,High_spent_Large_value_payments,588.212448311046,0.0199,0.007008,1.0,1.0,0.117386,1.0,1.0,1.0,1,1,0.969505,0,Subprime,0.007008,210.538088183073
26340.1,2476.008333333333,4,5,15,3,8,10,1.63,1,Standard,221.86,34.31782779975775,180,No,62.080928684690456,Low_spent_Small_value_payments,231.7213724183441,0.0084,0.025063,1.0,1.0,0.093549,1.0,1.0,0.166667,0,1,0.876463,0,Prime,0.025063,171.58913899878877
26340.1,2476.008333333333,4,5,15,3,10,15,1.63,1,Standard,221.86,39.971392850956725,181,No,62.080928684690456,High_spent_Medium_value_payments,397.295261287792,0.0084,0.025063,1.0,1.0,0.160393,1.0,1.0,0.166667,0,1,0.959489,1,Near_Prime,0.025063,199.85696425478363
78186.56,6540.546666666666,1,5,6,1,3,3,5.43,7,Good,328.44,32.99756650651266,235,No,60.77173436853664,High_spent_Large_value_payments,767.7538318279543,0.0042,0.00929,1.0,1.0,0.117366,1.0,1.0,1.0,0,2,0.98069,0,Prime,0.00929,164.98783253256332
46640.82,3824.735,3,4,13,3,5,17,11.81,7,Standard,816.11,35.134504517863746,302,No,75.53576696978119,High_spent_Medium_value_payments,450.1302091705906,0.0175,0.019744,1.0,1.0,0.117658,1.0,1.0,1.0,0,1,0.952325,1,Near_Prime,0.019744,140.538018071455
46640.82,3824.735,3,4,13,3,5,17,11.81,7,Standard,816.11,38.89528212442029,304,No,75.53576696978119,Low_spent_Medium_value_payments,441.9491884895547,0.0175,0.019744,1.0,1.0,0.11552,1.0,1.0,1.0,0,1,0.942343,0,Near_Prime,0.019744,155.58112849768116
96910.48,7797.873333333332,7,6,20,2,17,19,1.4700000000000002,7,Standard,456.9,39.39252660417223,300,No,112.54085196383208,Low_spent_Large_value_payments,662.2888799612966,0.0047,0.01443,1.0,1.0,0.084921,1.0,1.0,1.0,0,1,0.950307,1,Subprime,0.01443,236.3551596250334
96910.48,7797.873333333332,7,6,20,2,22,16,3.47,7,Standard,456.9,34.496761312592284,302,No,112.54085196383208,High_spent_Large_value_payments,816.4883826065782,0.0047,0.01443,1.0,1.0,0.104693,1.0,1.0,1.0,0,1,0.973929,1,Subprime,0.01443,206.9805678755537
96910.48,7797.873333333332,7,6,20,2,22,19,3.47,7,Standard,456.9,34.13602931205826,303,No,112.54085196383208,Low_spent_Small_value_payments,481.86691505951904,0.0047,0.01443,1.0,1.0,0.061787,1.0,1.0,1.0,0,1,0.924605,0,Subprime,0.01443,204.8161758723496
20790.085,2015.5070833333327,2,7,12,4,3,8,5.01,5,Good,695.85,37.73746486035908,237,No,50.34316991146921,High_spent_Large_value_payments,373.19520946080735,0.0335,0.024966,1.0,1.0,0.18507,1.0,1.0,0.625,0,2,0.966085,0,Prime,0.024966,264.1622540225136
21524.21,1720.684166666667,8,7,17,2,28,9,20.83,7,Standard,16.45,25.395495006444666,290,Yes,35.05141446445337,High_spent_Small_value_payments,281.5947673169542,0.0008,0.020359,1.0,1.0,0.163558,1.0,1.0,0.875,1,1,0.91255,0,Near_Prime,0.020359,177.76846504511266
18244.44,1555.37,7,4,15,7,9,17,18.2,7,Standard,1580.95,30.204297476402203,167,Yes,66.98943274744119,Low_spent_Medium_value_payments,297.36847218993296,0.0866,0.043042,1.0,1.0,0.191065,1.0,1.0,1.0,1,1,0.911167,0,Prime,0.043042,120.8171899056088
68988.68,5942.056666666666,5,4,7,2,14,4,10.15,6,Good,1106.06,30.102720258761423,325,No,101.35813094961492,High_spent_Medium_value_payments,528.5580393143573,0.016,0.017055,1.0,1.0,0.088937,1.0,1.0,1.0,0,2,0.946879,0,Prime,0.017055,120.41088103504568
68988.68,5942.056666666666,5,4,7,2,9,4,7.15,6,Good,1106.06,34.56443689356388,326,No,101.35813094961492,Low_spent_Small_value_payments,334.99737733198526,0.016,0.017055,1.0,1.0,0.056368,1.0,1.0,1.0,0,2,0.907573,0,Prime,0.017055,138.25774757425552
68988.68,5942.056666666666,5,4,7,2,14,5,7.15,6,Good,1106.06,35.957813885479595,327,No,101.35813094961492,Low_spent_Large_value_payments,336.319565693154,0.016,0.017055,1.0,1.0,0.05659,1.0,1.0,1.0,0,2,0.911161,0,Prime,0.017055,143.83125554191838
69869.92,5940.493333333333,4,5,13,2,12,19,11.42,0,Standard,220.97,41.344645051527344,337,Yes,99.35750004889556,Low_spent_Small_value_payments,554.6669367302156,0.0032,0.016723,1.0,1.0,0.093355,1.0,1.0,0.0,1,1,0.944553,0,Subprime,0.016723,206.72322525763676
69869.92,5940.493333333333,4,5,13,2,12,19,11.42,1,Standard,220.97,38.74174275233389,338,Yes,99.35750004889556,Low_spent_Small_value_payments,510.5658157679072,0.0032,0.016723,1.0,1.0,0.085932,1.0,1.0,0.166667,1,1,0.937129,0,Subprime,0.016723,193.70871376166943
15707.85,1048.9875,4,4,13,1,16,11,7.59,10,Standard,1382.26,28.84399561418966,84,Yes,10.811389639578648,High_spent_Small_value_payments,292.41292414872663,0.088,0.010297,1.0,0.7,0.278492,1.0,1.0,1.0,1,1,0.930899,0,Subprime,0.010297,115.37598245675863
41176.49,3427.374166666666,0,4,11,2,4,4,4.5,5,Good,46.05,32.97028560108223,215,No,52.52158963126021,Low_spent_Large_value_payments,356.23049132810166,0.0011,0.01532,1.0,1.0,0.103907,1.0,1.0,1.0,0,2,0.925159,0,Prime,0.01532,131.88114240432893
8631.04,683.2533333333333,8,8,18,8,47,27,21.54,14,Bad,4290.31,23.30081945113672,130,Yes,49.24068791457922,Low_spent_Small_value_payments,232.43983192937657,0.497,0.071963,1.0,1.0,0.339699,1.0,1.0,1.0,1,0,0.815756,0,Near_Prime,0.071963,186.40655560909377
8631.04,641.2304432891017,8,8,18,8,43,25,21.54,14,Bad,4290.31,25.189206732329744,133,Yes,91.26357795881115,Low_spent_Small_value_payments,284.34012199899104,0.497,0.142104,1.0,1.0,0.442738,1.0,1.0,1.0,1,0,0.819085,0,Near_Prime,0.142104,201.51365385863795
8155.79,380.6491666666667,9,5,27,6,32,17,28.08,15,Bad,3090.08,25.319164030522582,128,Yes,25.39957187231269,Low_spent_Large_value_payments,257.3290914780881,0.3788,0.066552,1.0,1.0,0.674256,1.0,1.0,1.0,1,0,0.866712,0,Near_Prime,0.066552,126.59582015261292
38694.66,3080.5550000000007,2,3,2,3,3,11,3.28,3,Good,711.09,31.273482496351534,331,No,70.4794780602462,High_spent_Large_value_payments,399.0584905006391,0.0184,0.022871,1.0,1.0,0.129499,1.0,1.0,0.75,0,2,0.951633,0,Prime,0.022871,93.8204474890546
38694.66,3080.5550000000007,2,3,2,3,3,11,1.72,3,Good,711.09,31.44301500556239,332,No,70.4794780602462,High_spent_Medium_value_payments,359.8552490008275,0.0184,0.022871,1.0,1.0,0.116777,1.0,1.0,0.75,0,2,0.935661,1,Prime,0.022871,94.32904501668718
7493.335,601.4445833333333,7,4,18,2,30,13,12.47,9,Standard,1332.45,27.70635687945505,202,Yes,12.319201594339749,Low_spent_Small_value_payments,307.13983534419344,0.1778,0.020449,1.0,1.0,0.509823,1.0,1.0,1.0,1,1,0.928498,0,Subprime,0.020449,110.8254275178202
84074.88,7097.240000000002,0,1,6,4,4,3,4.13,5,Good,396.97,30.07402762789517,289,No,206.74063236421503,High_spent_Small_value_payments,309.32913118925313,0.0047,0.029126,0.6,1.0,0.043578,1.0,1.0,1.0,0,2,0.90695,0,Prime,0.0174755999999999,30.07402762789517
81427.02,6877.585,2,2,3,4,3,0,2.35,2,Good,17.81,28.9942483646539,191,No,144.15101866659197,Low_spent_Medium_value_payments,596.4590898524625,0.0002,0.020956,0.0,1.0,0.086712,1.0,1.0,0.666667,0,2,0.946013,0,Prime,0.0,57.9884967293078
81427.02,6877.585,2,2,3,4,3,0,1.65,2,Good,17.81,24.892066568923035,192,No,144.15101866659197,High_spent_Medium_value_payments,720.2750314394717,0.0002,0.020956,0.0,1.0,0.104713,1.0,1.0,0.666667,0,2,0.968378,0,Prime,0.0,49.78413313784607
81427.02,6877.585,2,2,3,4,3,3,2.35,2,Good,17.81,32.082815067497414,193,No,144.15101866659197,High_spent_Large_value_payments,723.9749195618751,0.0002,0.020956,0.6,1.0,0.105251,1.0,1.0,0.666667,0,2,0.97037,0,Prime,0.0125735999999999,64.16563013499483
34956.58,2809.0483333333336,0,4,11,3,4,3,9.86,5,Good,595.8,22.965870935856987,161,No,59.15521313386304,Low_spent_Small_value_payments,205.979399217636,0.017,0.021051,0.75,1.0,0.073301,1.0,1.0,1.0,0,2,0.870089,0,Prime,0.01578825,91.86348374342796
82402.34,7056.861666666668,2,7,2,4,7,8,6.26,6,Good,733.56,37.88441716361557,195,No,146.79677599406364,Low_spent_Medium_value_payments,381.9330559188522,0.0089,0.020799,1.0,1.0,0.054115,1.0,1.0,0.75,0,2,0.914445,0,Prime,0.020799,265.190920145309
19633.99,1720.1658333333337,7,9,32,4,47,21,7.41,10,Bad,1457.54,24.39047223677463,120,Yes,62.67126229832051,High_spent_Large_value_payments,331.10821042186245,0.0742,0.036412,1.0,1.0,0.192374,1.0,1.0,1.0,1,0,0.952965,0,Subprime,0.036412,219.51425013097167
17577.76,1762.813333333333,3,5,19,2,25,12,9.58,0,Standard,1447.93,34.461144722587925,325,Yes,29.295466502012854,Low_spent_Small_value_payments,273.6674506078074,0.0824,0.016609,1.0,1.0,0.155157,1.0,1.0,0.0,1,1,0.890735,0,Near_Prime,0.016609,172.30572361293963
17577.76,1762.813333333333,3,5,19,2,25,12,9.58,0,Standard,1447.93,27.86089364324073,326,Yes,29.295466502012854,High_spent_Small_value_payments,336.1814872616974,0.0824,0.016609,1.0,1.0,0.190599,1.0,1.0,0.0,1,1,0.943216,0,Near_Prime,0.016609,139.30446821620365
41070.53,3364.544166666666,2,2,7,3,6,12,9.0,6,Good,1431.22,25.22804532259472,210,No,80.59190818162543,High_spent_Medium_value_payments,426.65131928424415,0.0348,0.023946,1.0,1.0,0.12677,1.0,1.0,1.0,0,2,0.952504,0,Near_Prime,0.023946,50.45609064518944
14722.08,1248.84,8,6,17,1,29,17,9.85,7,Standard,1307.84,25.14117866706421,180,Yes,10.855972446035146,Low_spent_Small_value_payments,350.1699531605672,0.0888,0.008686,1.0,1.0,0.280172,1.0,1.0,1.0,1,1,0.948181,0,Subprime,0.008686,150.84707200238526
33720.51,2678.0425,7,4,16,2,18,19,9.47,6,Standard,583.96,31.37751114726418,331,Yes,43.61419714872216,High_spent_Small_value_payments,362.35651811301386,0.0173,0.01628,1.0,1.0,0.135256,1.0,1.0,1.0,1,1,0.938221,0,Subprime,0.01628,125.51004458905672
33720.51,2678.0425,7,4,16,2,18,19,9.47,6,Standard,583.96,24.369471925878173,333,Yes,43.61419714872216,Low_spent_Large_value_payments,299.4592840384265,0.0173,0.01628,1.0,1.0,0.111778,1.0,1.0,1.0,1,1,0.911,0,Subprime,0.01628,97.47788770351268
16454.75,1106.2291666666667,8,5,28,7,24,23,17.47,13,Bad,4749.97,27.641387839381743,106,Yes,50.99934527885296,Low_spent_Small_value_payments,263.25435773164213,0.2887,0.04606,1.0,0.883333,0.23776,1.0,1.0,1.0,1,0,0.875823,0,Near_Prime,0.04606,138.2069391969087
72125.2,6094.4333333333325,3,5,12,2,7,16,8.52,6,Standard,95.23,24.25473319088263,203,Yes,84.48929614020291,Low_spent_Large_value_payments,535.1056832479578,0.0013,0.013861,1.0,1.0,0.087788,1.0,1.0,1.0,1,1,0.9435,0,Subprime,0.013861,121.27366595441316
72125.2,6094.4333333333325,3,5,12,2,12,18,9.52,10,Standard,95.23,29.19179030590156,206,Yes,84.48929614020291,Low_spent_Medium_value_payments,540.6633368132174,0.0013,0.013861,1.0,1.0,0.0887,1.0,1.0,1.0,1,1,0.942771,0,Subprime,0.013861,145.9589515295078
31754.27,2541.1891666666666,1,3,11,4,8,0,6.81,5,Good,647.94,27.071256870140218,194,No,76.53550481198546,High_spent_Medium_value_payments,393.0303955418058,0.0204,0.030106,0.0,1.0,0.154603,1.0,1.0,1.0,0,2,0.956285,0,Prime,0.0,81.21377061042065
31754.27,2541.1891666666666,1,3,11,4,10,2,6.81,5,Good,647.94,37.41891785270362,196,No,76.53550481198546,High_spent_Small_value_payments,281.53731683130746,0.0204,0.030106,0.4,1.0,0.110746,1.0,1.0,1.0,0,2,0.908475,0,Prime,0.0120424,112.25675355811086
16341.075,1292.75625,4,4,6,2,12,19,11.63,4,Standard,684.05,28.51030808015799,177,No,16.960460461757126,Low_spent_Small_value_payments,336.16334923654136,0.0419,0.013109,1.0,1.0,0.259835,1.0,1.0,0.8,0,1,0.935709,0,Subprime,0.013109,114.04123232063196
32881.92,2733.16,4,7,10,2,11,1,4.6,0,Good,479.81,25.87329355663229,194,No,33.24319985606321,Low_spent_Medium_value_payments,237.3633365887148,0.0146,0.012158,0.333333,1.0,0.086814,1.0,1.0,0.0,0,2,0.8844,0,Prime,0.004052662614,181.11305489642604
7944.18,647.015,8,8,18,2,26,20,3.35,12,Bad,1807.0,27.582477689084968,119,Yes,10.561535030062624,Low_spent_Small_value_payments,271.5028428024244,0.2274,0.016298,1.0,0.991667,0.418976,1.0,1.0,1.0,1,0,0.871412,1,Subprime,0.016298,220.6598215126797
5264954.0,7675.293333333334,2,3,9,1,10,0,8.45,4,Good,1450.68,33.94651214045541,271,No,66.33148127710155,High_spent_Small_value_payments,428.89252928732736,0.0003,0.008641,0.0,1.0,0.055872,1.0,1.0,1.0,0,2,0.922005,1,Prime,0.0,101.83953642136623
88983.52,7675.293333333334,2,3,9,1,5,0,8.45,6,Good,1450.68,28.41944744754624,272,No,66.33148127710155,High_spent_Small_value_payments,803.0646181725285,0.0163,0.008641,0.0,1.0,0.104616,1.0,1.0,1.0,0,2,0.970755,0,Prime,0.0,85.25834234263871
887652.0,1649.9575000000002,3,1,4,2,7,5,4.11,4,Good,399.44,29.6404320623559,267,No,31.85522003344796,Low_spent_Medium_value_payments,331.19960450336026,0.0004,0.019295,1.0,1.0,0.200611,1.0,1.0,1.0,0,2,0.931031,1,Prime,0.019295,29.6404320623559
9345.955,558.8295833333333,6,7,24,7,35,23,28.71,11,Bad,3992.71,22.279013563483392,35,Yes,51.51244451526969,High_spent_Large_value_payments,235.89283965795715,0.4272,0.092015,1.0,0.291667,0.421365,1.0,1.0,1.0,1,0,0.907821,0,Near_Prime,0.092015,155.95309494438374
21302.97,1799.2475000000004,8,3,15,3,16,18,12.52,5,Standard,481.28,32.08413608588377,331,Yes,48.939246188939286,Low_spent_Small_value_payments,279.13304210440845,0.0226,0.027185,1.0,1.0,0.155053,1.0,1.0,1.0,1,1,0.89396,0,Subprime,0.027185,96.25240825765133
21302.97,1799.2475000000004,8,3,15,3,22,18,9.52,5,Standard,481.28,31.14614267220145,332,Yes,48.939246188939286,High_spent_Medium_value_payments,359.1969116329267,0.0226,0.027185,1.0,1.0,0.199526,1.0,1.0,1.0,1,1,0.96069,1,Subprime,0.027185,93.43842801660436
14501.97,1477.4975,8,6,30,5,24,17,17.64,6,Bad,4676.1,32.02822084107811,145,Yes,35.28483111646098,High_spent_Large_value_payments,331.3289448310314,0.3224,0.023865,1.0,1.0,0.224098,1.0,1.0,0.857143,1,0,0.961813,0,Near_Prime,0.023865,192.16932504646863
14501.97,1477.4975,8,6,30,5,21,17,17.64,6,Bad,4676.1,36.90435907305648,146,Yes,35.28483111646098,Low_spent_Large_value_payments,319.2745701581809,0.3224,0.023865,1.0,1.0,0.215945,1.0,1.0,0.857143,1,0,0.93335,1,Near_Prime,0.023865,221.4261544383389
61664.0,4930.666666666667,6,3,16,4,9,16,19.34,11,Standard,218.72,25.579915451513845,297,Yes,204.84533030926715,High_spent_Small_value_payments,345.41700032184565,0.0035,0.041537,1.0,1.0,0.070041,1.0,1.0,1.0,1,1,0.917324,0,Near_Prime,0.041537,76.73974635454154
61664.0,4930.666666666667,6,3,16,4,13,16,19.34,11,Standard,218.72,32.210777646873176,299,Yes,204.84533030926715,Low_spent_Small_value_payments,235.0284386302272,0.0035,0.041537,1.0,1.0,0.047657,1.0,1.0,1.0,1,1,0.888851,0,Near_Prime,0.041537,96.63233294061952
28840.8,2169.4,3,4,6,1,1,5,6.64,3,Good,1147.59,29.725459813279954,202,No,19.437808676258506,High_spent_Small_value_payments,388.0126608291589,0.0398,0.008956,1.0,1.0,0.178775,1.0,1.0,0.6,0,2,0.959008,0,Prime,0.008956,118.90183925311982
65448.14,5226.011666666666,3,3,10,3,26,11,0.66,8,Good,391.31,28.52721401703498,250,No,96.75535858875192,High_spent_Medium_value_payments,475.7243124288607,0.006,0.018511,1.0,1.0,0.091013,1.0,1.0,1.0,0,2,0.943192,0,Near_Prime,0.018511,85.58164205110494
65448.14,5226.011666666666,3,3,10,3,26,8,0.66,8,Good,391.31,23.917740879233968,251,No,96.75535858875192,High_spent_Small_value_payments,539.2860369175444,0.006,0.018511,1.0,1.0,0.103173,1.0,1.0,1.0,0,2,0.953442,0,Prime,0.018511,71.7532226377019
33882.6,2841.55,6,7,5,2,7,10,7.55,6,Standard,1240.48,28.78513546207709,92,Yes,36.26074809289355,High_spent_Medium_value_payments,415.7675714865974,0.0366,0.012756,1.0,0.766667,0.146266,1.0,1.0,0.75,1,1,0.958337,1,Near_Prime,0.012756,201.49594823453964
33882.6,2841.55,6,7,5,2,7,8,7.55,10,Standard,1240.48,34.0392982228635,94,Yes,36.26074809289355,High_spent_Medium_value_payments,430.8719482614748,0.0366,0.012756,1.0,0.783333,0.151579,1.0,1.0,1.0,1,1,0.963653,0,Near_Prime,0.012756,238.2750875600445
162144.64,13743.053333333335,1,6,5,1,22,7,2.02,5,Good,80.76,31.82810155903759,176,No,117.65868074928473,High_spent_Large_value_payments,1195.5118218051907,0.0005,0.008561,1.0,1.0,0.086984,1.0,1.0,0.714286,0,2,0.969527,0,Near_Prime,0.008561,190.96860935422555
162144.64,13743.053333333335,1,6,5,1,25,7,2.02,5,Good,80.76,29.692929369646706,178,No,117.65868074928473,High_spent_Medium_value_payments,1281.6705064655102,0.0005,0.008561,1.0,1.0,0.093253,1.0,1.0,0.714286,0,2,0.975069,1,Near_Prime,0.008561,178.15757621788023
21964.79,1783.3991666666668,5,2,11,3,2,5,11.38,5,Good,1151.01,25.55434553657871,336,No,39.958297933354565,High_spent_Large_value_payments,335.00159199002985,0.0524,0.022393,1.0,1.0,0.187739,1.0,1.0,1.0,0,2,0.95327,0,Prime,0.022393,51.10869107315742
44941.95,3946.1625,4,6,3,1,0,4,11.32,7,Good,1150.28,30.61563654543529,315,No,22.43472477809852,Low_spent_Small_value_payments,407.7470944360125,0.0256,0.005684,1.0,1.0,0.103301,1.0,1.0,1.0,0,2,0.929838,0,Prime,0.005684,183.69381927261173
62862.69,5155.5575,5,5,13,4,22,8,7.45,11,Standard,676.09,32.478016698966286,200,Yes,116.31282643774723,High_spent_Medium_value_payments,527.1472244932881,0.0108,0.022556,1.0,1.0,0.102229,1.0,1.0,1.0,1,1,0.953757,0,Prime,0.022556,162.39008349483143
66749.64,5379.47,6,4,9,3,25,12,10.88,10,Standard,303.85,25.46073742609974,121,Yes,89.78489450906727,High_spent_Large_value_payments,575.8371959783227,0.0046,0.016687,1.0,1.0,0.107024,1.0,1.0,1.0,1,1,0.962429,1,Near_Prime,0.016687,101.84294970439896
66749.64,5379.47,6,4,9,3,25,12,10.88,10,Standard,303.85,33.98984060861318,122,Yes,89.78489450906727,Low_spent_Medium_value_payments,310.1187182722149,0.0046,0.016687,1.0,1.0,0.057638,1.0,1.0,1.0,1,1,0.905599,1,Near_Prime,0.016687,135.95936243445271
66749.64,5379.47,6,4,9,3,24,12,10.88,10,Standard,303.85,26.42656402094881,123,Yes,89.78489450906727,High_spent_Medium_value_payments,532.5497365500032,0.0046,0.016687,1.0,1.0,0.098978,1.0,1.0,1.0,1,1,0.952524,0,Near_Prime,0.016687,105.70625608379524
29404.31,2359.3591666666666,6,7,9,1,18,20,2.35,4,Good,1288.52,23.459530568303343,240,No,22.42331614603441,High_spent_Small_value_payments,421.6887700401193,0.0438,0.0095,1.0,1.0,0.178654,1.0,1.0,0.5,0,2,0.968531,0,Subprime,0.0095,164.2167139781234
29404.31,2359.3591666666666,6,7,9,1,24,21,7.35,4,Good,1288.52,35.84171562169308,241,No,22.42331614603441,Low_spent_Small_value_payments,329.2332784237664,0.0438,0.0095,1.0,1.0,0.139484,1.0,1.0,0.5,0,2,0.916629,0,Subprime,0.0095,250.8920093518516
29404.31,2359.3591666666666,6,7,9,1,19,20,7.35,4,Good,1288.52,37.16275372078167,242,No,22.42331614603441,High_spent_Medium_value_payments,387.5492812448449,0.0438,0.0095,1.0,1.0,0.164191,1.0,1.0,0.5,0,2,0.958299,0,Subprime,0.0095,260.1392760454717
20060.23,1873.6858333333328,6,5,34,9,12,19,25.32,16,Bad,2844.99,25.778954219010547,52,Yes,148.52392678361446,Low_spent_Medium_value_payments,159.90910282985146,0.1418,0.079226,1.0,0.433333,0.085299,1.0,1.0,1.0,1,0,0.835907,0,Near_Prime,0.079226,128.89477109505273
53894.12,4583.176666666667,7,3,11,1,24,18,8.71,3,Good,557.04,41.06652491601094,213,No,23.93700874604136,High_spent_Medium_value_payments,574.308787416885,0.0103,0.005222,1.0,1.0,0.125281,1.0,1.0,0.75,0,2,0.970761,1,Subprime,0.005222,123.19957474803284
20915.42,1616.9516666666666,9,6,33,5,19,16,3.68,9,Bad,2093.75,32.936656222700485,173,Yes,61.36285837154732,High_spent_Small_value_payments,277.85778140158925,0.1001,0.037926,1.0,1.0,0.171734,1.0,1.0,1.0,1,0,0.911044,0,Near_Prime,0.037926,197.6199373362029
20915.42,1616.9516666666666,9,6,33,5,23,18,3.68,9,Bad,2093.75,27.19330157844645,174,Yes,61.36285837154732,Low_spent_Small_value_payments,171.79440899546674,0.1001,0.037926,1.0,1.0,0.10618,1.0,1.0,1.0,1,0,0.826896,0,Near_Prime,0.037926,163.1598094706787
12332.855,866.7379166666667,7,7,9,4,16,10,13.92,6,Standard,1169.76,39.5061394066854,162,Yes,20.650802396018697,Low_spent_Small_value_payments,297.61482918713847,0.0948,0.023798,1.0,1.0,0.342978,1.0,1.0,0.75,1,1,0.908786,0,Prime,0.023798,276.5429758467978
18002.675,1430.2229166666666,6,3,10,3,26,12,0.94,6,Good,698.05,31.06858898722425,286,No,34.03249572465915,Low_spent_Medium_value_payments,241.12568729743973,0.0388,0.023779,1.0,1.0,0.168475,1.0,1.0,1.0,0,2,0.872819,0,Near_Prime,0.023779,93.20576696167277
18002.675,1430.2229166666666,6,3,10,3,27,12,5.94,6,Good,698.05,36.860525866957424,288,No,34.03249572465915,Low_spent_Small_value_payments,266.0855351457029,0.0388,0.023779,1.0,1.0,0.185915,1.0,1.0,1.0,0,2,0.883279,1,Near_Prime,0.023779,110.58157760087228
85926.78,7351.565,3,7,8,1,26,13,9.54,4,Standard,542.13,41.767861087477634,317,Yes,61.89128696438552,High_spent_Medium_value_payments,613.4199506658786,0.0063,0.008418,1.0,1.0,0.083429,1.0,1.0,0.5,1,1,0.949434,1,Subprime,0.008418,292.37502761234344
85926.78,7351.565,3,7,8,1,28,15,12.54,5,Standard,542.13,30.788766479509302,319,Yes,61.89128696438552,High_spent_Small_value_payments,754.6716911771867,0.0063,0.008418,1.0,1.0,0.102641,1.0,1.0,0.625,1,1,0.967288,0,Subprime,0.008418,215.52136535656516
20051.92,1845.993333333333,5,2,4,2,6,5,6.09,0,Good,83.96,28.272688156681014,258,No,30.30590559473764,Low_spent_Small_value_payments,274.3131077921663,0.0042,0.016408,1.0,1.0,0.148519,1.0,1.0,0.0,0,2,0.891502,1,Prime,0.016408,56.54537631336203
20051.92,1845.993333333333,5,2,4,2,6,6,6.09,5,Good,83.96,29.64248146921452,259,No,30.30590559473764,High_spent_Medium_value_payments,372.0420482351319,0.0042,0.016408,1.0,1.0,0.201431,1.0,1.0,1.0,0,2,0.966112,0,Prime,0.016408,59.28496293842904
145917.88,12376.823333333336,8,5,5,2,13,17,6.22,7,Good,500.24,46.556712852460464,216,No,127.56925425310412,High_spent_Large_value_payments,1113.5592414062914,0.0034,0.010306,1.0,1.0,0.089964,1.0,1.0,1.0,0,2,0.97058,1,Subprime,0.010306,232.78356426230232
18444.26,1268.397171006678,3,5,17,2,27,11,9.5,10,Standard,1353.57,31.911538119899387,202,Yes,112.58923471772646,Low_spent_Small_value_payments,226.0020724480684,0.0734,0.088695,1.0,1.0,0.178039,1.0,1.0,1.0,1,1,0.770084,0,Near_Prime,0.088695,159.55769059949694
18444.26,1268.397171006678,3,5,17,2,27,11,15.5,10,Standard,1353.57,24.02969146504407,203,Yes,112.58923471772646,High_spent_Large_value_payments,324.7880182317723,0.0734,0.088695,1.0,1.0,0.25586,1.0,1.0,1.0,1,1,0.887387,1,Near_Prime,0.088695,120.14845732522036
