Customer_ID,County,Population_Density_Category,Annual_Income,Monthly_Inhand_Salary,Outstanding_Debt,Num_of_Loan,Total_EMI_per_month,Credit_Utilization_Ratio,Credit_History_Age,Num_of_Delayed_Payment,Monthly_Balance,Default_Flag
1698,Taita-Taveta,High,1169164.7588919126,59152.345621918445,104808.05086787685,3,6781.025816649359,0.40295897177300216,15,2,11677.517649842706,0
1699,Nyeri,Medium,986704.9858552951,55952.173332204664,119456.2235652195,2,8000.0,0.7696579431852951,59,0,22769.05602641659,1
1700,Baringo,Medium,647774.4030484468,74494.66533081207,181987.73138688027,3,6357.980018344173,0.4147872797730253,221,0,9983.062168907743,1
1701,Garissa,Very High,1082329.1826467987,85072.67026084993,343016.1035020465,0,5927.214251393447,0.8166020532104147,163,2,19251.3630115302,0
1702,Marsabit,High,884193.615197735,73647.80566668311,113365.16664576266,6,8000.0,0.7186324953297772,15,4,13639.648836891573,1
1703,Siaya,Medium,528542.3827921615,68174.18051999378,294102.6590524056,6,8000.0,0.6974179213898165,187,1,19959.274463823054,0
1704,Nakuru,Medium,486584.3196471826,80151.7404895072,0.0,4,0.0,0.39294304978580863,121,4,10622.32639494238,1
1705,Kajiado,High,995817.3136320829,69923.81483390194,310664.2089271007,0,8000.0,0.0980202002754004,46,1,1891.1020952732506,1
1706,Elgeyo-Marakwet,Medium,1435336.2594687436,49291.566784463386,375425.2616361744,4,8000.0,0.8441947399830535,12,3,7293.906372407648,0
1707,Kitui,Medium,630936.5777217759,78041.22208745874,322929.41675681155,3,8000.0,0.6244589306405752,189,2,20711.669524570934,0
1708,Baringo,High,660757.1598559547,80888.10013199844,243962.9646286269,6,8000.0,0.13146724726628867,230,6,33680.0648990278,1
1709,Kakamega,Medium,999449.0892105682,93052.54417075518,166520.9516467272,5,8000.0,0.12340610479074066,25,4,28166.592345945915,1
1710,Nandi,High,571518.0884623581,88821.0888150843,137052.42448374076,1,8000.0,0.6028471536789376,11,3,14042.270494622138,1
1711,Kiambu,Medium,1488512.1873797206,66604.41582761538,148451.27083534928,6,0.0,0.429989351606858,91,2,24433.696631673447,0
1712,Lamu,High,683582.2650710457,71745.31413652172,177853.4187039872,6,8000.0,0.2216456771746702,21,3,20193.35357660399,0
1713,Kirinyaga,Medium,775264.4170117663,75528.39764835892,362196.711758577,4,8000.0,0.26548859371018074,21,1,33113.7079729165,1
1714,Nakuru,Medium,698864.6289690059,78204.00672738945,235507.7845191458,7,8000.0,0.397160339372075,103,2,19802.706072942023,1
1715,Bomet,High,1133690.2119956424,97414.76412988914,344060.9623259384,0,8000.0,0.7251888001711225,156,1,20479.896238429094,0
1716,Lamu,Medium,1440562.3873372106,74006.38558166476,615190.2817249289,0,8000.0,0.22727375343343809,8,3,15305.526299473044,1
1717,Uasin Gishu,High,724188.928949839,67192.68083390975,448319.9386071024,5,7192.1303205519625,0.682062058548257,91,1,36094.81818619347,0
1718,Makueni,High,1116644.3577425673,93628.42969833623,248131.41573448823,7,8000.0,0.21113550868614916,33,0,18319.32864753479,0
1719,Meru,Medium,573523.2798285214,93263.65922821403,182821.47559694896,6,2958.8192837563893,0.7373590105693151,152,1,11264.351977838622,0
1720,Kiambu,Very High,1139818.4798601186,88500.04289468574,349993.53700634895,6,8000.0,0.8602281973150798,107,2,21096.422592483683,1
1721,Makueni,Medium,1339590.178049223,50948.260861592054,349810.3192474318,1,8000.0,0.44850815236867453,63,0,23620.278152437248,0
1722,Marsabit,Very High,1263089.1002997411,76211.81373102876,314546.49894931033,4,8000.0,0.6271919143323899,194,1,18512.621122264954,0
1723,Mombasa,Very High,933206.0585853044,71487.43457404763,427021.28670290206,7,8000.0,0.28971747170687534,111,1,27901.439380257376,0
1724,Kiambu,Medium,641796.6392476768,81547.45267418056,136670.31834906328,4,8000.0,0.8848749682559035,173,4,29593.444012518034,0
1725,Trans-Nzoia,Very High,900192.8084379516,61936.13667903532,284365.33948464063,7,8000.0,0.4332874570439212,90,2,15579.837478103665,1
1726,Nyandarua,High,822277.6732061756,87299.57384880564,245561.93754187872,0,8000.0,0.4970280786544451,230,0,16154.597888637267,0
1727,Embu,High,788327.1401932655,80364.53404688662,331857.7344107321,7,8000.0,0.28532150511927495,136,2,25980.324422820187,1
1728,Nairobi,Very High,951637.4630554831,88129.33890932011,194696.54441170208,4,8000.0,0.2246114085792853,38,3,18715.731691218265,1
1729,Nandi,High,883363.3898032286,63780.74759964386,294192.45624432235,1,8000.0,0.2546844399559188,141,0,15629.082173260085,0
1730,Meru,Medium,1076960.9645582351,78976.15792352651,35441.19751577746,7,8000.0,0.4782469488481122,172,1,19175.59659119179,0
1731,Bomet,High,1078586.1786894833,86827.97086587228,247631.85848577152,4,8000.0,0.1738483512794598,208,3,24431.400759070195,0
1732,Kericho,Very High,884300.3589780687,36759.27179841224,455432.61245079106,7,8000.0,0.3990918134910337,175,1,24256.66998739281,0
1733,Meru,Medium,1008064.3211501571,85003.06084556293,187663.20575845405,4,8000.0,0.3938311410325704,225,3,14497.812331899851,0
1734,Garissa,High,1230346.3123513353,69592.11329309724,237791.39313609104,1,8000.0,0.4398359222960094,33,1,20585.342157297742,1
1735,Nandi,Medium,767099.8614207952,74645.06181116683,378329.440497706,3,8000.0,0.429799698797208,162,3,18886.809147165273,1
1736,Isiolo,Very High,903973.1604869815,93788.25999875483,306517.18703726,4,8000.0,0.2969780474533518,25,1,33354.56255890864,1
1737,Narok,High,642911.1950418454,91373.41909523489,44621.938648936484,5,8000.0,0.3801242168378416,228,2,29835.168189533426,0
1738,Taita-Taveta,Medium,1019966.0329254754,66313.86739296181,233149.29988369244,0,8000.0,0.8621278850734964,185,3,28595.254293480823,1
1739,Nairobi,Medium,949626.9503244291,49683.619517066036,295997.41599303496,2,8000.0,0.08372523897999881,86,4,19669.675896557208,0
1740,Kitui,High,1015217.3990077361,73850.36911745611,414027.9765809062,0,8000.0,0.12900693576930494,83,2,32745.42224887017,0
1741,Nakuru,Medium,652785.1993692056,90938.04809797442,391502.02960406104,6,8000.0,0.8859603132339487,169,1,5968.366971664516,0
1742,Isiolo,Medium,1091391.4199744342,94716.5300299405,242288.9289700402,5,8000.0,0.29390022293789975,230,3,36472.802911019746,1
1743,Turkana,Very High,925505.717748845,43612.14855624846,326241.75289205776,0,8000.0,0.3237582171129299,26,1,32952.74140949375,1
1744,Trans-Nzoia,Very High,1157374.4572311975,83962.67431552157,240612.12607372052,7,8000.0,0.35967465838277574,42,3,22468.272311237524,0
1745,Kajiado,Very High,790566.5170936636,81929.21130926078,189609.29682486458,7,8000.0,0.14304046094913936,231,1,10924.873294195839,1
1746,Nyamira,Very High,1070602.6390250123,86580.13110434239,381506.4368324736,3,8000.0,0.7420838477500387,111,1,9816.880955784105,0
1747,Kajiado,Very High,1011257.8601393269,75196.21879358168,373455.68400252087,3,8000.0,0.19685147314842766,23,1,12750.25190114365,1
1748,Nandi,Very High,1281162.7163227098,48451.8453163936,282290.21310969227,0,8000.0,0.6815790845289775,206,1,21548.72749467499,1
1749,Lamu,High,870922.5255655352,68128.0419837269,171612.38358479884,4,8000.0,0.2592567267647663,23,2,12073.087268430085,0
1750,Makueni,Very High,761280.916521326,61204.65683668952,246787.0357171982,6,3345.8053022883505,0.6638980408854467,202,1,30680.790967017812,0
1751,Kericho,Medium,776553.3850054188,59491.29679028824,254665.34912666024,0,7932.236257750662,0.9246856591287588,81,3,36858.02330668566,1
1752,Tharaka-Nithi,High,622919.9939985292,86757.00152541384,360681.46684293746,5,6491.521000020477,0.5087277958588668,117,3,8796.208973512174,0
1753,Siaya,Medium,774232.0422036034,72440.67369687844,213345.62920947466,7,8000.0,0.3370213796112785,61,0,28820.272623217585,1
1754,Bungoma,Very High,314851.89403953287,80905.86217993694,253403.8086220074,4,8000.0,0.39017745615714405,199,2,11467.526990283479,1
1755,Kitui,Very High,1242191.5698983604,90843.09529619753,272441.8652586777,1,8000.0,0.3955315917231399,7,2,30344.665171243414,0
1756,Nandi,Medium,1383511.9623592102,49121.82534675844,217644.79784084938,6,8000.0,0.16279917693020254,26,1,23023.587842864945,1
1757,Nandi,Medium,863103.6749527348,99050.07982897188,280740.90847763483,1,8000.0,0.7869155934650125,21,2,19632.129760738728,0
1758,Isiolo,Medium,1009525.3488238736,101798.07632368487,263379.21309868566,6,0.0,0.391308434110203,169,1,30765.65551656307,1
1759,Nakuru,High,941002.2772133441,48362.233752016225,152092.2907346274,3,8000.0,0.696104527006266,104,2,13270.146567994172,1
1760,Kwale,Very High,571735.1696511398,85389.80064933289,183292.06255502527,2,3812.2105160883693,0.29334175638585797,89,5,26482.227276964055,1
1761,Nairobi,Medium,1156564.882862527,104841.18573861118,80981.16393223821,2,8000.0,0.3707626362502753,39,4,26191.038667672718,0
1762,Embu,Very High,1193862.6222092938,54051.647438965025,161326.8601407802,5,8000.0,0.8482139461883101,103,2,23513.045285402935,1
1763,Kirinyaga,Medium,639754.0872613011,57409.562251691284,421190.7248648957,3,2945.2838548392283,0.4324582327440739,25,2,16418.436965600158,1
1764,Kiambu,Very High,982472.355094491,87203.60679686221,329393.67767277197,1,8000.0,0.36786558261499697,81,4,3646.8334776598367,1
1765,Isiolo,High,834309.680535339,81878.0858124225,153644.97174160552,3,2658.014082489175,0.3322938984457689,120,2,-6129.899810648509,1
1766,Uasin Gishu,Very High,1197480.5015611248,78273.8968063698,227000.35224777635,1,6109.728266868804,0.8536422402152013,156,4,15789.279532105542,0
1767,Kilifi,Medium,879281.1110786644,71245.9235719062,145637.2513633988,4,8000.0,0.43055628648918703,38,1,36918.11490642409,1
1768,Makueni,Very High,886051.7543715343,77328.90020629123,337136.78621723386,5,8000.0,0.839422450066659,140,6,25544.667993408624,1
1769,Migori,High,1355219.704863296,37266.7931160515,280213.9956977957,6,6088.025045825034,0.3202599610884696,56,2,20236.38608370901,0
1770,Elgeyo-Marakwet,High,578646.0897988754,57004.390678167256,331883.98334971914,1,8000.0,0.9304732582246361,178,3,10215.303057725312,1
1771,Nandi,Very High,962012.6076966332,73319.5509007806,212126.8314229841,6,8000.0,0.5025198901191266,201,3,23083.023710512352,1
1772,Murang'a,Medium,922162.7078946725,43346.51031537594,370098.51397550537,1,8000.0,0.19815909941355797,53,3,25726.15858914319,1
1773,Nairobi,High,749096.4714047252,72894.02197429196,107002.0097581074,1,8000.0,0.43166328533613735,119,2,27615.710615958043,0
1774,Machakos,High,1409955.3340548754,74742.56308941284,178844.4005314083,2,8000.0,0.6635909053648603,132,3,15110.74874000868,1
1775,Kakamega,Very High,984137.172446388,63940.94117295669,202234.27300258345,7,8000.0,0.8490474589135664,84,0,24061.810680998213,0
1776,Kirinyaga,High,1067943.273653181,64820.86327169241,346247.77110585856,1,8000.0,0.1643771165113227,80,1,25323.61043414261,1
1777,Taita-Taveta,High,1103650.9958276586,59314.531449906804,184798.36810843193,0,8000.0,0.552599846538245,74,1,33457.08589355481,1
1778,Nyeri,Medium,819786.4171444945,67736.9568714573,134060.3829874955,4,8000.0,0.5293827301595176,197,3,17476.720514920158,1
1779,Tana River,Medium,1210441.0624025918,80400.79203239779,251115.1189335075,6,8000.0,0.3455317664652054,19,0,23392.632285195636,0
1780,Kilifi,Medium,1160133.6113183883,81439.85126181395,542449.4905216917,2,8000.0,0.4177223113227329,183,1,26603.26005442958,1
1781,Mombasa,Very High,869474.9024674624,90368.39955651325,132848.6601628157,6,8000.0,0.3241469558899246,109,2,16584.48997544871,1
1782,Vihiga,High,1134566.7024145687,72644.64435300202,398653.3231753319,0,8000.0,0.32215806654115176,142,3,7317.046381100772,1
1783,Kitui,Very High,1209983.9764086902,81857.24407292044,249076.69980706015,2,8000.0,0.5300367974910435,49,0,29098.512273164328,1
1784,Kajiado,High,1098773.7674322617,53230.66380297169,250682.77327208672,2,8000.0,0.10404612548204539,229,3,26552.814738653295,0
1785,Kericho,High,691195.10233421,78119.37398251393,177675.31343972724,7,8000.0,0.48318906447547577,26,3,17926.93881396373,0
1786,Samburu,High,876911.3184537498,71659.1225275242,325031.61956748244,0,8000.0,0.34187220436134036,222,4,22004.687825712976,0
1787,West Pokot,Medium,1018842.6084633961,82490.92700425783,374612.6834141531,7,8000.0,0.46794003402086637,197,2,28245.264003731194,0
1788,Meru,Very High,963030.1254131837,70767.11348034776,430602.3432126576,7,8000.0,0.9274856432056111,61,2,19848.61441312048,0
1789,Nyandarua,Very High,713706.7987987098,69356.96888222556,284282.3315427425,6,8000.0,0.7171338571578983,215,0,25939.829872717146,0
1790,Kitui,High,828359.1419171361,62651.39942612695,166964.43926613164,3,8000.0,0.8253327953491036,16,4,13297.061417732762,0
1791,Migori,Very High,987966.654993455,90113.35773778448,464489.51212271577,5,8000.0,0.38433202186771015,106,4,21420.821764801894,1
1792,Machakos,Medium,522696.3536258313,65801.85593471254,195650.7666558422,5,8000.0,0.6852461537267667,228,0,20547.886954729034,1
1793,Uasin Gishu,Very High,904832.5486519423,102966.74402961708,157338.95377758157,5,8000.0,0.4668343892161837,131,2,30121.120475635445,1
1794,Wajir,High,1074161.1811584635,55328.608986629115,284706.14471544744,3,8000.0,0.5873908103784133,62,3,8611.774827674086,0
1795,Nyamira,Medium,970734.5088652174,92568.42082318976,134341.38037000352,1,8000.0,0.44417803811716877,228,1,23148.16956293802,0
1796,Samburu,Medium,685630.3226430465,42354.50770107107,190060.15150002428,0,8000.0,0.16853827795981696,110,2,20838.284078586825,1
1797,Makueni,High,729621.9405096362,72461.01500717257,325187.0062281275,1,8000.0,0.9026098087133291,237,0,36634.1958498786,0
1798,Nandi,Very High,1271748.8081665284,66180.82495791314,594729.5495027441,5,8000.0,0.6857279184365925,215,0,9785.156443722224,1
1799,Wajir,High,665588.2991483366,81592.05639890482,317854.7694874897,3,8000.0,0.5905461706772805,219,0,22605.489795086964,1
1800,Kitui,Very High,1196416.9599313496,87251.57044437403,392182.6338222096,0,8000.0,0.5547073569974242,86,1,8800.626684809275,0
1801,Uasin Gishu,Very High,744671.1787043184,104013.14827230772,189149.65153561585,7,8000.0,0.7005982627303012,114,1,14947.291226692403,0
1802,Nyamira,Medium,1182543.5265098084,67019.21840928438,282047.65970003314,0,8000.0,0.5292929979840533,92,1,31418.234698823908,1
1803,Garissa,High,1035275.9928225044,63953.7616774356,19850.863322127436,0,269.1335477795237,0.2443244825525256,43,1,17777.778506469294,1
1804,Kilifi,Medium,812989.2584038586,88233.13932944002,90101.62113676022,7,3880.2275514558733,0.056579581125758754,125,1,38923.359891155094,1
1805,Nandi,High,458367.4414144488,72961.1054884665,268776.4814910969,1,7559.768706213695,0.3947752192177938,161,1,27040.865182591668,1
1806,Migori,High,999641.9252474476,65472.107511622904,292446.8051429054,2,8000.0,0.5572506229252664,12,2,21371.356897015787,1
1807,West Pokot,Medium,945390.7841588225,68318.09697371756,351378.5146986022,2,8000.0,0.38457797130612464,167,2,17727.527096273712,0
1808,Kilifi,High,1003478.1947246463,64341.57205793451,227245.2197202297,5,8000.0,0.5299820097971996,135,2,16052.923845280218,1
1809,Kirinyaga,High,1034850.3725430531,49962.50260254374,431070.75062207214,2,8000.0,0.6483894646952697,49,1,28679.616088910872,1
1810,Nyamira,Very High,571468.234481426,98445.2683928919,316040.87144445063,6,8000.0,0.7788728433557048,199,0,7119.504029997775,1
1811,Kitui,High,998317.9517278841,82325.69717040588,32415.924147230107,0,8000.0,0.3187785293548371,155,3,26070.320545900846,0
1812,Samburu,High,1085635.168650096,50839.82681680865,32643.12373158065,3,8000.0,0.6198622173008287,191,1,32213.999940576454,0
1813,Baringo,Medium,1082685.671958467,97495.31669619551,265428.28874498233,7,8000.0,0.852598803766125,134,2,3934.9538748207597,1
1814,Embu,Medium,586735.8440393852,77656.6998022992,221536.8633793035,1,8000.0,0.18718793806159523,103,1,16625.528066880135,1
1815,Garissa,High,1188574.6867608135,71824.59507209214,276586.15127889824,1,8000.0,0.6714453629980871,42,3,14179.056388677978,1
1816,Makueni,Very High,1007174.8722533631,82945.2588273936,209669.91830449272,3,8000.0,0.8730105163076054,62,2,24568.00999611482,1
1817,Migori,Very High,1038886.9931885686,68469.2107002087,177954.92683064746,2,7047.132985355045,0.654205795424168,144,1,2783.314889136953,0
1818,Kirinyaga,Medium,676074.9849712369,55266.41864587815,161839.80768034465,5,6871.440670185558,0.1333293001249829,66,1,13313.907617368652,0
1819,Bomet,High,1089273.046090124,66914.88396195309,243144.40109494035,4,8000.0,0.30482137994907577,224,0,9986.774350391028,1
1820,Mandera,High,469021.4880424902,73902.51421276704,350761.4921078575,3,8000.0,0.22053223612610756,147,2,9020.04143580127,1
1821,Vihiga,Very High,687950.7821488676,61502.47784649476,120854.96923778506,2,8000.0,0.8711238824965549,77,3,14747.183494682431,1
1822,Kiambu,Very High,1216646.0706331779,82629.54797032916,233359.83075939058,0,8000.0,0.9428424111481397,86,6,26375.117846982732,1
1823,Kwale,Very High,1077148.609494254,94192.8628325451,420961.1134941088,3,8000.0,0.439555943988058,82,1,13087.794512451714,1
1824,West Pokot,Medium,972877.0221240238,69520.44643643717,41053.594246649416,7,8000.0,0.856576192633544,237,2,8667.045960670028,1
1825,Wajir,High,1135928.469306481,40668.11424680023,327102.7437190655,2,7811.756536777141,0.17156460485833763,116,2,27249.628617509014,0
1826,Isiolo,Medium,1153298.1684867868,72507.75908474906,224986.7006004898,1,8000.0,0.05309326127948843,12,1,40117.685286134176,1
1827,Tharaka-Nithi,High,1089478.794536896,62247.49903547212,156373.05573073262,4,5867.031256501263,0.5615308396106031,84,2,26659.172091233995,0
1828,Makueni,Medium,845643.0135559496,71786.30433661242,183480.9055495183,4,8000.0,0.9386465022353735,174,4,18859.55421597233,1
1829,Wajir,High,680488.3648835773,71589.70839751803,373944.1328644044,4,1326.025397392601,0.5561175690854123,115,2,23868.745967181156,1
1830,Murang'a,Very High,734146.7689346906,62080.78366788971,234371.96918178827,7,8000.0,0.9324597555787214,20,2,8215.344311333352,0
1831,Nyandarua,Very High,1252646.9302570382,54491.919857761066,120909.21294978524,2,8000.0,0.4556731928205119,233,2,26821.03067284422,1
1832,Baringo,Very High,581125.3457350114,75186.1176150756,146016.6519103684,2,8000.0,0.39383709958516483,211,1,28030.791714704996,1
1833,Nyandarua,Medium,1022705.8510364887,63481.457953702455,190115.8003150301,7,8000.0,0.8866208442339732,99,1,22376.474430057504,1
1834,Nyamira,Very High,1023089.7812439977,101156.51514362422,354141.622890051,0,8000.0,0.09392797679550828,195,6,24197.727130869443,0
